,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1132円,156分,99%,8081件
1,200-249,-1093円,152分,99%,6472件
2,250-299,-865円,153分,99.2%,5603件
3,300-349,-781円,152分,99.3%,5503件
4,350-399,-616円,149分,99.4%,5292件
5,400-449,-646円,148分,99.4%,5209件
6,450-499,-246円,145分,99.8%,5105件
7,500-549,-139円,144分,99.9%,5014件
8,550-599,43円,141分,100%,5000件
9,600-649,163円,140分,100.2%,4883件
10,650-699,321円,139分,100.3%,4739件
11,700-749,172円,136分,100.2%,5136件
12,750-799,721円,133分,100.7%,5425件
13,800-849,719円,131分,100.7%,5057件
14,850-899,1084円,128分,101.1%,5010件
15,900-949,1107円,127分,101.2%,4745件
16,950-999,1025円,125分,101.1%,4653件
17,1000-1049,1310円,122分,101.4%,4441件
18,1050-1099,1580円,119分,101.8%,4329件
19,1100-1149,1691円,118分,101.9%,4157件
20,1150-1199,2062円,115分,102.4%,4100件
21,1200-1249,1952円,112分,102.3%,4064件
22,1250-1299,1931円,111分,102.3%,3954件
23,1300-1349,2214円,107分,102.8%,3805件
24,1350-1399,2448円,106分,103.1%,3801件
25,1400-1449,2836円,104分,103.6%,3716件
26,1450-1499,2856円,100分,103.8%,3647件
27,1500-1549,3043円,98分,104.1%,3522件
28,1550-1599,3151円,95分,104.4%,3467件
29,1600-1649,3189円,93分,104.6%,3373件
30,1650-1699,3404円,91分,105%,3216件
31,1700-1749,3254円,87分,105%,3276件
32,1750-1799,3757円,84分,106%,3225件
33,1800-1849,3580円,81分,105.9%,2984件
34,1850-1899,4292円,78分,107.4%,3048件
35,1900-1949,4391円,75分,107.8%,2970件
36,1950-1999,4259円,72分,107.9%,2867件
37,2000-2049,4398円,70分,108.4%,2784件
38,2050-2099,4617円,67分,109.3%,2706件
39,2100-2149,4736円,63分,110%,2647件
40,2150-2199,5209円,59分,111.7%,2543件
41,2200-2249,5533円,56分,113.1%,2522件
42,2250-2299,5490円,54分,113.6%,2456件
43,2300-2349,5883円,50分,115.7%,2365件
44,2350-2399,6080円,47分,117.2%,2424件
45,2400-2449,6415円,45分,119%,2266件
46,2450-2499,6434円,44分,119.5%,1926件
