,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,10216円,107分,112.7%,31件
1,1400-1449,11635円,99分,115.7%,16件
2,1450-1499,9636円,107分,112%,16件
3,1500-1549,11257円,98分,115.3%,26件
4,1550-1599,9023円,102分,111.8%,29件
5,1600-1649,11190円,93分,116.1%,42件
6,1650-1699,11791円,95分,116.6%,32件
7,1700-1749,10908円,95分,115.4%,36件
8,1750-1799,11463円,81分,118.9%,30件
9,1800-1849,11439円,83分,118.3%,36件
10,1850-1899,8104円,73分,114.8%,26件
11,1900-1949,11373円,79分,119.3%,33件
12,1950-1999,10498円,72分,119.6%,43件
13,2000-2049,12138円,70分,123%,37件
14,2050-2099,9523円,69分,118.5%,38件
15,2100-2149,10701円,63分,122.5%,39件
16,2150-2199,12148円,54分,129.8%,32件
17,2200-2249,10850円,53分,127.1%,35件
18,2250-2299,11073円,47分,131.1%,44件
19,2300-2349,11513円,47分,132.6%,40件
20,2350-2399,7855円,46分,122.9%,40件
21,2400-2449,9162円,42分,129.2%,31件
22,2450-2499,10501円,38分,136.8%,48件
23,2500-2549,7927円,43分,124.3%,42件
24,2550-2599,9360円,38分,133%,38件
25,2600-2649,10792円,35分,141.6%,31件
26,2650-2699,12482円,31分,153.7%,39件
27,2700-2749,11319円,34分,145%,26件
28,2750-2799,11911円,29分,154.2%,23件
29,2800-2849,12855円,28分,161.3%,32件
30,2850-2899,14377円,27分,171.7%,30件
31,2900-2949,14816円,24分,180.9%,21件
