,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1891円,141分,101.8%,4989件
1,750-799,1886円,141分,101.8%,2869件
2,800-849,1763円,138分,101.7%,2916件
3,850-899,2116円,136分,102.1%,2436件
4,900-949,2269円,133分,102.3%,2233件
5,950-999,2307円,131分,102.4%,2151件
6,1000-1049,2056円,129分,102.1%,2086件
7,1050-1099,2373円,125分,102.5%,2003件
8,1100-1149,2921円,122分,103.2%,2061件
9,1150-1199,3570円,121分,103.9%,1888件
10,1200-1249,3034円,119分,103.4%,1911件
11,1250-1299,3666円,114分,104.3%,1900件
12,1300-1349,2875円,114分,103.4%,1791件
13,1350-1399,3166円,111分,103.8%,1836件
14,1400-1449,3866円,107分,104.8%,1730件
15,1450-1499,4036円,105分,105.1%,1749件
16,1500-1549,4043円,102分,105.3%,1625件
17,1550-1599,4187円,98分,105.7%,1633件
18,1600-1649,4526円,97分,106.2%,1540件
19,1650-1699,4047円,94分,105.7%,1511件
20,1700-1749,4482円,91分,106.6%,1446件
21,1750-1799,4847円,87分,107.4%,1456件
22,1800-1849,4408円,84分,107%,1403件
23,1850-1899,4579円,81分,107.5%,1368件
24,1900-1949,4591円,77分,107.9%,1373件
25,1950-1999,5328円,75分,109.5%,1330件
26,2000-2049,5161円,72分,109.6%,1312件
27,2050-2099,5505円,69分,110.6%,1268件
28,2100-2149,5488円,66分,111.1%,1169件
29,2150-2199,5141円,62分,111%,1164件
30,2200-2249,5984円,59分,113.4%,1147件
31,2250-2299,6075円,55分,114.7%,1147件
32,2300-2349,6185円,52分,115.9%,1061件
33,2350-2399,6253円,49分,117%,1096件
34,2400-2449,6845円,47分,119.4%,1015件
35,2450-2499,7352円,46分,121.5%,1015件
36,2500-2549,7736円,44分,123.4%,954件
37,2550-2599,8415円,42分,126.4%,853件
38,2600-2649,8992円,39分,130.5%,708件
39,2650-2699,9522円,38分,133.6%,631件
40,2700-2749,10103円,35分,138.5%,473件
41,2750-2799,11081円,33分,145.1%,370件
42,2800-2849,11846円,29分,153.9%,317件
43,2850-2899,13279円,26分,167.1%,264件
44,2900-2949,13620円,24分,174.9%,192件
