,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,481円,127分,100.5%,21件
1,850-899,1249円,144分,101.2%,37件
2,900-949,4195円,124分,104.5%,30件
3,950-999,1208円,128分,101.3%,40件
4,1000-1049,2360円,132分,102.4%,35件
5,1050-1099,3728円,127分,103.9%,56件
6,1100-1149,2734円,120分,103%,58件
7,1150-1199,2892円,118分,103.3%,69件
8,1200-1249,3692円,118分,104.2%,78件
9,1250-1299,3360円,116分,103.9%,87件
10,1300-1349,2995円,109分,103.7%,74件
11,1350-1399,3908円,109分,104.8%,86件
12,1400-1449,3567円,105分,104.5%,80件
13,1450-1499,3535円,100分,104.7%,89件
14,1500-1549,2636円,101分,103.5%,101件
15,1550-1599,3769円,97分,105.2%,99件
16,1600-1649,4408円,92分,106.4%,126件
17,1650-1699,4535円,91分,106.6%,107件
18,1700-1749,5151円,91分,107.5%,116件
19,1750-1799,5540円,89分,108.3%,103件
20,1800-1849,4752円,83分,107.6%,90件
21,1850-1899,5125円,78分,108.7%,126件
22,1900-1949,4749円,75分,108.5%,115件
23,1950-1999,4187円,74分,107.5%,103件
24,2000-2049,6837円,68分,113.3%,107件
25,2050-2099,4673円,66分,109.4%,75件
26,2100-2149,4495円,65分,109.3%,87件
27,2150-2199,5392円,63分,111.4%,68件
28,2200-2249,5481円,59分,112.5%,70件
29,2250-2299,5611円,52分,114.3%,73件
30,2300-2349,7263円,48分,120.4%,76件
31,2350-2399,6977円,45分,120.9%,61件
32,2400-2449,5900円,46分,117.1%,63件
33,2450-2499,7284円,44分,122.1%,67件
34,2500-2549,7171円,42分,122.6%,56件
35,2550-2599,7675円,41分,124.7%,68件
36,2600-2649,7653円,42分,124.1%,62件
37,2650-2699,8822円,37分,132.2%,53件
38,2700-2749,10037円,34分,139%,47件
39,2750-2799,10077円,31分,143.5%,44件
40,2800-2849,11660円,27分,156.5%,46件
41,2850-2899,12444円,27分,161%,59件
42,2900-2949,13209円,23分,176.6%,52件
