,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8158円,112分,109.7%,394件
1,1350-1399,8303円,111分,110%,296件
2,1400-1449,7765円,105分,109.9%,328件
3,1450-1499,8990円,106分,111.3%,262件
4,1500-1549,8193円,101分,110.8%,279件
5,1550-1599,8713円,100分,111.6%,249件
6,1600-1649,7733円,92分,111.2%,232件
7,1650-1699,9303円,93分,113.4%,238件
8,1700-1749,9049円,90分,113.4%,199件
9,1750-1799,9038円,87分,113.9%,220件
10,1800-1849,10275円,82分,116.6%,234件
11,1850-1899,8819円,80分,114.6%,231件
12,1900-1949,9294円,80分,115.5%,217件
13,1950-1999,9236円,77分,116%,168件
14,2000-2049,9356円,71分,117.5%,182件
15,2050-2099,10366円,68分,120.4%,168件
16,2100-2149,10750円,65分,122%,180件
17,2150-2199,9175円,62分,119.9%,167件
18,2200-2249,10257円,57分,124.1%,169件
19,2250-2299,9836円,50分,126.3%,166件
20,2300-2349,9249円,46分,126.9%,164件
21,2350-2399,10332円,42分,133.1%,146件
22,2400-2449,11045円,40分,137.1%,145件
23,2450-2499,10903円,40分,136.7%,129件
24,2500-2549,10208円,40分,133.9%,126件
25,2550-2599,11213円,37分,140.3%,105件
26,2600-2649,11701円,37分,142%,120件
27,2650-2699,12802円,35分,148.3%,117件
28,2700-2749,12441円,35分,147%,113件
29,2750-2799,13031円,31分,156.9%,113件
30,2800-2849,13283円,30分,158.9%,111件
31,2850-2899,14259円,28分,168.7%,91件
32,2900-2949,14901円,23分,184.8%,74件
