,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4105円,126分,104.3%,2458件
1,1100-1149,3771円,125分,104%,2449件
2,1150-1199,4275円,121分,104.7%,2307件
3,1200-1249,4397円,116分,105%,2250件
4,1250-1299,4422円,116分,105.1%,2137件
5,1300-1349,4597円,113分,105.4%,2100件
6,1350-1399,4762円,110分,105.8%,2093件
7,1400-1449,4505円,108分,105.6%,2079件
8,1450-1499,4703円,104分,106%,1951件
9,1500-1549,4940円,103分,106.4%,1882件
10,1550-1599,5349円,100分,107.1%,1949件
11,1600-1649,5476円,97分,107.5%,1820件
12,1650-1699,5567円,94分,107.9%,1841件
13,1700-1749,5571円,91分,108.1%,1845件
14,1750-1799,5260円,89分,107.9%,1704件
15,1800-1849,5930円,85分,109.3%,1645件
16,1850-1899,5541円,82分,109%,1663件
17,1900-1949,5718円,78分,109.7%,1623件
18,1950-1999,5534円,74分,110%,1516件
19,2000-2049,6224円,71分,111.7%,1554件
20,2050-2099,6520円,68分,112.8%,1482件
21,2100-2149,6363円,65分,113.1%,1458件
22,2150-2199,6196円,61分,113.4%,1415件
23,2200-2249,6582円,58分,115%,1415件
24,2250-2299,6731円,55分,116.4%,1367件
25,2300-2349,6747円,52分,117.3%,1262件
26,2350-2399,7288円,48分,120.4%,1279件
27,2400-2449,7121円,47分,120.1%,1228件
28,2450-2499,7619円,45分,122.4%,1206件
29,2500-2549,8161円,43分,125.4%,1217件
30,2550-2599,8634円,42分,127.6%,1171件
31,2600-2649,8533円,42分,127.3%,938件
