,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6351円,115分,107.4%,15件
1,1350-1399,7656円,94分,110.9%,18件
2,1400-1449,6020円,100分,108%,23件
3,1450-1499,8004円,102分,110.4%,13件
4,1500-1549,5935円,98分,108.1%,13件
5,1550-1599,7693円,97分,110.6%,21件
6,1600-1649,5207円,101分,106.9%,23件
7,1650-1699,7950円,88分,112%,33件
8,1700-1749,7403円,92分,110.7%,21件
9,1750-1799,6708円,93分,109.7%,26件
10,1800-1849,8493円,74分,115.2%,24件
11,1850-1899,8051円,74分,114.5%,27件
12,1900-1949,4363円,69分,108.4%,20件
13,1950-1999,8559円,72分,115.7%,26件
14,2000-2049,8689円,67分,117.3%,38件
15,2050-2099,9722円,62分,120.9%,31件
16,2100-2149,6886円,61分,115%,31件
17,2150-2199,8259円,57分,119.3%,32件
18,2200-2249,9373円,46分,126.9%,23件
19,2250-2299,8377円,45分,124.8%,27件
20,2300-2349,8455円,39分,128.8%,33件
21,2350-2399,10009円,43分,131%,34件
22,2400-2449,6454円,43分,119.9%,34件
23,2450-2499,6631円,43分,120.3%,23件
24,2500-2549,7730円,39分,126.2%,33件
25,2550-2599,7139円,40分,124%,39件
26,2600-2649,7992円,36分,129.6%,31件
27,2650-2699,8840円,34分,135%,22件
28,2700-2749,10493円,31分,145.7%,26件
29,2750-2799,10015円,31分,143.3%,21件
30,2800-2849,11141円,25分,158.4%,19件
31,2850-2899,11563円,24分,163.2%,23件
32,2900-2949,13682円,23分,179.6%,23件
