,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2445円,134分,102.4%,34件
1,850-899,3922円,134分,103.9%,41件
2,900-949,2994円,122分,103.3%,58件
3,950-999,3387円,132分,103.4%,47件
4,1000-1049,2548円,118分,102.9%,60件
5,1050-1099,5823円,121分,106.4%,65件
6,1100-1149,2794円,122分,103.1%,81件
7,1150-1199,1653円,115分,101.9%,67件
8,1200-1249,3246円,112分,103.9%,75件
9,1250-1299,5105円,107分,106.3%,102件
10,1300-1349,3697円,112分,104.4%,96件
11,1350-1399,4736円,110分,105.7%,101件
12,1400-1449,4426円,108分,105.5%,108件
13,1450-1499,3599円,103分,104.7%,112件
14,1500-1549,3777円,103分,104.9%,133件
15,1550-1599,4746円,94分,106.8%,114件
16,1600-1649,4189円,96分,105.8%,101件
17,1650-1699,4154円,97分,105.7%,113件
18,1700-1749,5969円,87分,109.1%,109件
19,1750-1799,5106円,89分,107.7%,121件
20,1800-1849,6312円,81分,110.4%,117件
21,1850-1899,3331円,81分,105.5%,104件
22,1900-1949,6795円,72分,112.7%,101件
23,1950-1999,6649円,75分,111.9%,112件
24,2000-2049,6355円,67分,112.7%,84件
25,2050-2099,5761円,67分,111.4%,93件
26,2100-2149,5579円,62分,112%,81件
27,2150-2199,8554円,55分,120.6%,107件
28,2200-2249,5791円,55分,114.1%,60件
29,2250-2299,8122円,49分,122.2%,76件
30,2300-2349,7629円,43分,123.7%,65件
31,2350-2399,7219円,46分,121.1%,59件
32,2400-2449,7654円,42分,124.5%,73件
33,2450-2499,8421円,41分,127.6%,71件
34,2500-2549,7852円,43分,124.6%,72件
35,2550-2599,8306円,42分,126.4%,54件
36,2600-2649,8392円,39分,128.5%,58件
37,2650-2699,8785円,37分,131.3%,60件
38,2700-2749,9627円,34分,137.4%,57件
39,2750-2799,10125円,31分,144.2%,41件
40,2800-2849,10772円,28分,151.3%,58件
41,2850-2899,12260円,27分,161.7%,49件
42,2900-2949,13605円,21分,186.7%,42件
