,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5892円,107分,107.3%,598件
1,1500-1549,6246円,102分,108.1%,542件
2,1550-1599,6341円,100分,108.5%,573件
3,1600-1649,6208円,99分,108.4%,544件
4,1650-1699,5883円,93分,108.4%,473件
5,1700-1749,6716円,92分,109.7%,444件
6,1750-1799,6853円,89分,110.3%,459件
7,1800-1849,7418円,85分,111.7%,393件
8,1850-1899,6179円,83分,109.9%,367件
9,1900-1949,7789円,79分,113.2%,357件
10,1950-1999,6734円,75分,111.9%,363件
11,2000-2049,6906円,72分,112.7%,367件
12,2050-2099,7301円,67分,114.4%,353件
13,2100-2149,7182円,66分,114.5%,329件
14,2150-2199,6748円,62分,114.4%,321件
15,2200-2249,7456円,58分,117.1%,300件
16,2250-2299,6735円,57分,115.9%,298件
17,2300-2349,7447円,52分,119%,246件
18,2350-2399,7406円,49分,120.1%,286件
19,2400-2449,8248円,46分,123.9%,266件
20,2450-2499,8482円,44分,125.6%,263件
21,2500-2549,8748円,44分,126.4%,309件
22,2550-2599,8777円,43分,127.2%,252件
23,2600-2649,9706円,40分,132.3%,228件
24,2650-2699,10596円,38分,137.2%,230件
25,2700-2749,11158円,36分,141.2%,221件
26,2750-2799,11863円,33分,147.3%,211件
27,2800-2849,12745円,30分,156.5%,187件
28,2850-2899,14189円,28分,168.7%,191件
29,2900-2949,14972円,24分,182.9%,168件
