,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5334円,123分,105.8%,122件
1,1200-1249,6207円,113分,107.3%,130件
2,1250-1299,6345円,117分,107.3%,135件
3,1300-1349,6269円,109分,107.7%,127件
4,1350-1399,5746円,110分,107%,135件
5,1400-1449,4295円,108分,105.3%,154件
6,1450-1499,5199円,105分,106.6%,138件
7,1500-1549,5921円,101分,107.8%,173件
8,1550-1599,6003円,98分,108.2%,152件
9,1600-1649,6642円,98分,109.1%,166件
10,1650-1699,7301円,96分,110.1%,161件
11,1700-1749,6707円,91分,109.9%,139件
12,1750-1799,5736円,87分,108.8%,165件
13,1800-1849,6396円,82分,110.4%,173件
14,1850-1899,5987円,80分,109.9%,155件
15,1900-1949,7429円,78分,112.8%,147件
16,1950-1999,6633円,75分,111.9%,119件
17,2000-2049,5124円,74分,109.3%,123件
18,2050-2099,7198円,70分,113.8%,123件
19,2100-2149,7369円,67分,114.7%,109件
20,2150-2199,7406円,60分,116.5%,132件
21,2200-2249,7271円,57分,116.9%,104件
22,2250-2299,7852円,52分,120.3%,103件
23,2300-2349,7235円,52分,118.7%,111件
24,2350-2399,7918円,47分,122.5%,98件
25,2400-2449,8086円,46分,123.5%,82件
26,2450-2499,7994円,46分,123.4%,95件
27,2500-2549,8555円,44分,126.2%,94件
28,2550-2599,8223円,42分,125.9%,80件
29,2600-2649,9996円,39分,134.2%,75件
30,2650-2699,10171円,38分,135.8%,66件
31,2700-2749,11175円,34分,144%,68件
32,2750-2799,11855円,34分,146.4%,93件
33,2800-2849,12275円,30分,154.2%,76件
34,2850-2899,13718円,27分,167.3%,61件
35,2900-2949,14937円,24分,183.3%,60件
