,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4948円,129分,105.1%,1077件
1,1000-1049,5335円,130分,105.5%,1071件
2,1050-1099,5181円,125分,105.5%,963件
3,1100-1149,5240円,121分,105.8%,1149件
4,1150-1199,5550円,119分,106.2%,1095件
5,1200-1249,5541円,118分,106.3%,1041件
6,1250-1299,6444円,114分,107.5%,1057件
7,1300-1349,6669円,113分,107.9%,997件
8,1350-1399,6053円,111分,107.3%,1014件
9,1400-1449,6019円,107分,107.5%,924件
10,1450-1499,6136円,103分,108%,889件
11,1500-1549,6840円,102分,108.9%,858件
12,1550-1599,5879円,99分,107.9%,860件
13,1600-1649,6768円,96分,109.4%,833件
14,1650-1699,6492円,93分,109.3%,836件
15,1700-1749,6699円,90分,110%,778件
16,1750-1799,7343円,87分,111.3%,736件
17,1800-1849,7594円,86分,111.8%,772件
18,1850-1899,7360円,82分,112%,707件
19,1900-1949,7299円,79分,112.4%,714件
20,1950-1999,7557円,77分,113.2%,711件
21,2000-2049,7846円,73分,114.3%,724件
22,2050-2099,8228円,70分,115.8%,649件
23,2100-2149,7911円,64分,116.4%,664件
24,2150-2199,7592円,59分,117.1%,633件
25,2200-2249,7854円,54分,119.5%,609件
26,2250-2299,8205円,51分,121.4%,595件
27,2300-2349,8111円,48分,122.4%,573件
28,2350-2399,8248円,45分,124.3%,573件
29,2400-2449,8379円,44分,125.3%,578件
30,2450-2499,9048円,42分,129%,545件
31,2500-2549,9078円,41分,129.6%,521件
32,2550-2599,9267円,40分,130.6%,513件
33,2600-2649,9755円,39分,133.1%,464件
34,2650-2699,10626円,36分,138.9%,499件
35,2700-2749,10903円,35分,142.1%,462件
36,2750-2799,11454円,32分,148.5%,474件
37,2800-2849,12332円,30分,155.3%,432件
38,2850-2899,12022円,30分,153.1%,381件
