,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10277円,98分,113.9%,18件
1,1650-1699,8411円,98分,111.4%,22件
2,1700-1749,9943円,84分,115.8%,26件
3,1750-1799,10363円,93分,114.8%,18件
4,1800-1849,9579円,90分,114.1%,24件
5,1850-1899,11101円,76分,119.5%,22件
6,1900-1949,10135円,72分,118.7%,23件
7,1950-1999,6728円,65分,113.7%,19件
8,2000-2049,10068円,70分,119.1%,20件
9,2050-2099,10843円,68分,121.3%,32件
10,2100-2149,11821円,59分,126.8%,26件
11,2150-2199,9135円,58分,121%,29件
12,2200-2249,9409円,52分,124.1%,26件
13,2250-2299,10342円,47分,129.3%,16件
14,2300-2349,10253円,42分,132.6%,25件
15,2350-2399,9767円,35分,137.1%,28件
16,2400-2449,9691円,40分,132.6%,22件
17,2450-2499,7991円,43分,125%,31件
18,2500-2549,7610円,44分,123.1%,20件
19,2550-2599,9511円,38分,133.1%,30件
20,2600-2649,8081円,40分,126.7%,32件
21,2650-2699,10420円,33分,142.3%,31件
22,2700-2749,10956円,31分,147.3%,21件
23,2750-2799,11451円,30分,150.3%,20件
24,2800-2849,12075円,29分,154.7%,18件
25,2850-2899,12935円,25分,169.8%,14件
26,2900-2949,13043円,22分,178.4%,17件
