,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3155円,127分,103.3%,2456件
1,1050-1099,3419円,125分,103.6%,2499件
2,1100-1149,4229円,124分,104.6%,2339件
3,1150-1199,3665円,122分,104%,2370件
4,1200-1249,4120円,118分,104.7%,2319件
5,1250-1299,3835円,116分,104.4%,2234件
6,1300-1349,3910円,114分,104.6%,2274件
7,1350-1399,4530円,110分,105.5%,2128件
8,1400-1449,4673円,108分,105.7%,2150件
9,1450-1499,4565円,106分,105.7%,1995件
10,1500-1549,4883円,101分,106.4%,2020件
11,1550-1599,5251円,100分,107%,1925件
12,1600-1649,4681円,97分,106.4%,1894件
13,1650-1699,5174円,94分,107.4%,1804件
14,1700-1749,5284円,91分,107.8%,1804件
15,1750-1799,4839円,87分,107.4%,1732件
16,1800-1849,5059円,84分,108%,1697件
17,1850-1899,5379円,80分,108.9%,1721件
18,1900-1949,5729円,79分,109.7%,1624件
19,1950-1999,5377円,75分,109.5%,1619件
20,2000-2049,5999円,72分,111%,1587件
21,2050-2099,5949円,70分,111.4%,1463件
22,2100-2149,5771円,66分,111.7%,1448件
23,2150-2199,6479円,64分,113.6%,1441件
24,2200-2249,6369円,59分,114.4%,1422件
25,2250-2299,6400円,56分,115.3%,1324件
26,2300-2349,6574円,52分,116.8%,1348件
27,2350-2399,6989円,49分,119%,1247件
28,2400-2449,7416円,47分,121.1%,1269件
29,2450-2499,7714円,46分,122.6%,1190件
30,2500-2549,8417円,44分,125.7%,1088件
31,2550-2599,8773円,41分,128.3%,880件
32,2600-2649,9186円,40分,130.7%,781件
33,2650-2699,9734円,38分,134.5%,584件
34,2700-2749,10795円,36分,140.5%,481件
35,2750-2799,11324円,33分,146.5%,379件
36,2800-2849,12554円,30分,155.7%,333件
37,2850-2899,13063円,28分,163.2%,258件
38,2900-2949,14012円,24分,176.6%,177件
