,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7087円,104分,109.1%,889件
1,1500-1549,7805円,103分,110.1%,858件
2,1550-1599,6788円,100分,109.1%,860件
3,1600-1649,7680円,97分,110.5%,833件
4,1650-1699,7365円,94分,110.5%,836件
5,1700-1749,7543円,90分,111.1%,778件
6,1750-1799,8189円,88分,112.5%,736件
7,1800-1849,8429円,86分,113%,772件
8,1850-1899,8151円,82分,113.2%,707件
9,1900-1949,8065円,79分,113.5%,714件
10,1950-1999,8310円,77分,114.3%,711件
11,2000-2049,8573円,74分,115.5%,724件
12,2050-2099,8935円,70分,117%,649件
13,2100-2149,8560円,65分,117.6%,664件
14,2150-2199,8182円,60分,118.2%,633件
15,2200-2249,8406円,54分,120.7%,609件
16,2250-2299,8730円,52分,122.6%,595件
17,2300-2349,8609円,49分,123.6%,573件
18,2350-2399,8730円,46分,125.4%,573件
19,2400-2449,8848円,45分,126.5%,578件
20,2450-2499,9515円,42分,130.2%,545件
21,2500-2549,9545円,41分,130.8%,521件
22,2550-2599,9733円,41分,131.8%,513件
23,2600-2649,10222円,40分,134.3%,464件
24,2650-2699,11092円,37分,140.2%,499件
25,2700-2749,11370円,35分,143.3%,462件
26,2750-2799,11920円,32分,149.8%,474件
27,2800-2849,12798円,30分,156.7%,432件
28,2850-2899,12489円,31分,154.4%,381件
