,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7979円,103分,110.3%,288件
1,1550-1599,7430円,96分,110.3%,280件
2,1600-1649,8957円,95分,112.5%,285件
3,1650-1699,8399円,93分,112.1%,230件
4,1700-1749,8450円,91分,112.4%,256件
5,1750-1799,9427円,87分,114.5%,278件
6,1800-1849,8473円,84分,113.5%,272件
7,1850-1899,8424円,84分,113.4%,261件
8,1900-1949,8861円,80分,114.7%,199件
9,1950-1999,8719円,75分,115.5%,214件
10,2000-2049,9598円,71分,118%,202件
11,2050-2099,10129円,69分,119.6%,207件
12,2100-2149,8842円,65分,118.1%,203件
13,2150-2199,9457円,61分,120.6%,196件
14,2200-2249,9420円,54分,123.1%,191件
15,2250-2299,9286円,50分,124.7%,201件
16,2300-2349,9169円,46分,126.5%,179件
17,2350-2399,10228円,43分,131.7%,176件
18,2400-2449,10137円,42分,132%,158件
19,2450-2499,9638円,42分,130.6%,154件
20,2500-2549,11034円,39分,138%,142件
21,2550-2599,10948円,40分,136.3%,144件
22,2600-2649,11758円,38分,141.2%,138件
23,2650-2699,11883円,38分,142.2%,136件
24,2700-2749,12033円,34分,147%,132件
25,2750-2799,12445円,33分,150.8%,134件
26,2800-2849,13329円,31分,157.9%,112件
27,2850-2899,14137円,27分,169.5%,100件
28,2900-2949,15030円,24分,181.9%,122件
