,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1494円,150分,101.3%,1644件
1,450-499,868円,151分,100.8%,2079件
2,500-549,1125円,149分,101%,1887件
3,550-599,1544円,145分,101.4%,1736件
4,600-649,1839円,143分,101.7%,1525件
5,650-699,1518円,144分,101.4%,1344件
6,700-749,1640円,141分,101.6%,1288件
7,750-799,2127円,136分,102.1%,1239件
8,800-849,1698円,139分,101.6%,1097件
9,850-899,2445円,135分,102.4%,1078件
10,900-949,2904円,130分,103%,951件
11,950-999,3253円,128分,103.4%,929件
12,1000-1049,2448円,127分,102.6%,1661件
13,1050-1099,2288円,125分,102.4%,945件
14,1100-1149,3159円,121分,103.5%,1007件
15,1150-1199,2889円,120分,103.2%,846件
16,1200-1249,3383円,118分,103.8%,781件
17,1250-1299,3179円,114分,103.7%,747件
18,1300-1349,3764円,112分,104.5%,771件
19,1350-1399,3420円,110分,104.2%,670件
20,1400-1449,4064円,106分,105.1%,673件
21,1450-1499,4792円,104分,106.2%,620件
22,1500-1549,4033円,102分,105.3%,628件
23,1550-1599,4484円,99分,106.1%,670件
24,1600-1649,4446円,95分,106.3%,609件
25,1650-1699,4540円,93分,106.5%,614件
26,1700-1749,5226円,89分,107.8%,588件
27,1750-1799,5707円,87分,108.8%,564件
28,1800-1849,5135円,86分,108%,504件
29,1850-1899,5727円,80分,109.5%,551件
30,1900-1949,6409円,80分,110.7%,515件
31,1950-1999,5728円,73分,110.4%,505件
32,2000-2049,5912円,71分,111.1%,457件
33,2050-2099,5912円,67分,111.8%,463件
34,2100-2149,6677円,62分,114.4%,470件
35,2150-2199,6923円,59分,115.8%,460件
36,2200-2249,5988円,55分,114.5%,465件
37,2250-2299,6769円,52分,117.2%,439件
38,2300-2349,6878円,50分,118.3%,429件
39,2350-2399,7378円,46分,121.4%,444件
40,2400-2449,7028円,45分,120.9%,370件
41,2450-2499,7648円,43分,123.8%,429件
42,2500-2549,8046円,43分,125.1%,376件
43,2550-2599,8702円,40分,129.1%,379件
44,2600-2649,9010円,40分,130.3%,334件
45,2650-2699,8992円,37分,132.4%,367件
46,2700-2749,9816円,35分,137.4%,306件
47,2750-2799,10926円,32分,145.9%,325件
48,2800-2849,11628円,29分,154.4%,310件
49,2850-2899,12519円,27分,162.7%,278件
50,2900-2949,13671円,24分,176.9%,183件
