,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1621円,148分,101.5%,1799件
1,650-699,2063円,142分,101.9%,1732件
2,700-749,1763円,143分,101.6%,1538件
3,750-799,2254円,141分,102.1%,1513件
4,800-849,2663円,137分,102.6%,1385件
5,850-899,3086円,135分,103.1%,1321件
6,900-949,2525円,132分,102.5%,2348件
7,950-999,2654円,131分,102.7%,1355件
8,1000-1049,2644円,128分,102.8%,1408件
9,1050-1099,3090円,126分,103.3%,1223件
10,1100-1149,3448円,124分,103.7%,1105件
11,1150-1199,3360円,120分,103.7%,1078件
12,1200-1249,3301円,119分,103.7%,1066件
13,1250-1299,2885円,116分,103.3%,966件
14,1300-1349,3789円,113分,104.5%,980件
15,1350-1399,4583円,111分,105.5%,879件
16,1400-1449,3917円,109分,104.8%,893件
17,1450-1499,4057円,105分,105.2%,910件
18,1500-1549,4134円,101分,105.4%,885件
19,1550-1599,4306円,99分,105.8%,901件
20,1600-1649,5139円,95分,107.2%,859件
21,1650-1699,5242円,93分,107.5%,841件
22,1700-1749,4928円,92分,107.2%,730件
23,1750-1799,5365円,87分,108.2%,778件
24,1800-1849,5583円,87分,108.6%,729件
25,1850-1899,5215円,81分,108.6%,709件
26,1900-1949,5610円,78分,109.6%,684件
27,1950-1999,5748円,75分,110.2%,675件
28,2000-2049,6330円,70分,112.1%,674件
29,2050-2099,6137円,68分,112.1%,658件
30,2100-2149,5534円,63分,111.7%,663件
31,2150-2199,6187円,61分,113.6%,615件
32,2200-2249,6314円,58分,114.5%,623件
33,2250-2299,6819円,54分,116.9%,645件
34,2300-2349,6392円,51分,116.7%,548件
35,2350-2399,6321円,49分,117.3%,571件
36,2400-2449,7089円,47分,120.1%,546件
37,2450-2499,7655円,45分,122.9%,542件
38,2500-2549,8146円,44分,125%,493件
39,2550-2599,7821円,42分,124.7%,519件
40,2600-2649,8932円,40分,130.1%,452件
41,2650-2699,9615円,38分,134%,460件
42,2700-2749,10176円,35分,139%,439件
43,2750-2799,10817円,33分,143.3%,389件
44,2800-2849,11991円,30分,153.7%,304件
45,2850-2899,12871円,26分,166.3%,276件
46,2900-2949,13250円,23分,176.9%,201件
