,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6323円,102分,108.2%,542件
1,1550-1599,6417円,100分,108.6%,573件
2,1600-1649,6282円,99分,108.5%,544件
3,1650-1699,5953円,93分,108.5%,473件
4,1700-1749,6787円,92分,109.8%,444件
5,1750-1799,6921円,89分,110.4%,459件
6,1800-1849,7484円,85分,111.8%,393件
7,1850-1899,6241円,83分,110%,367件
8,1900-1949,7852円,79分,113.3%,357件
9,1950-1999,6793円,76分,112%,363件
10,2000-2049,6961円,72分,112.8%,367件
11,2050-2099,7355円,67分,114.5%,353件
12,2100-2149,7233円,66分,114.6%,329件
13,2150-2199,6797円,62分,114.5%,321件
14,2200-2249,7502円,58分,117.2%,300件
15,2250-2299,6778円,57分,116%,298件
16,2300-2349,7489円,52分,119%,246件
17,2350-2399,7446円,49分,120.2%,286件
18,2400-2449,8288円,46分,124%,266件
19,2450-2499,8521円,44分,125.7%,263件
20,2500-2549,8787円,44分,126.5%,309件
21,2550-2599,8816円,43分,127.3%,252件
22,2600-2649,9745円,40分,132.4%,228件
23,2650-2699,10634円,38分,137.3%,230件
24,2700-2749,11197円,36分,141.3%,221件
25,2750-2799,11902円,33分,147.5%,211件
26,2800-2849,12783円,30分,156.6%,187件
27,2850-2899,14228円,28分,168.8%,191件
28,2900-2949,15011円,24分,183%,168件
