,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,7247円,126分,107.7%,66件
1,1200-1249,7943円,112分,109.5%,59件
2,1250-1299,7562円,113分,109%,65件
3,1300-1349,6303円,111分,107.6%,67件
4,1350-1399,7543円,106分,109.5%,83件
5,1400-1449,8635円,105分,111%,75件
6,1450-1499,7386円,107分,109.2%,73件
7,1500-1549,6954円,98分,109.4%,83件
8,1550-1599,7131円,97分,109.8%,78件
9,1600-1649,7676円,99分,110.4%,86件
10,1650-1699,8160円,91分,111.9%,73件
11,1700-1749,6544円,87分,110%,90件
12,1750-1799,7410円,88分,111.2%,81件
13,1800-1849,8408円,81分,113.8%,84件
14,1850-1899,8084円,78分,113.9%,96件
15,1900-1949,8785円,78分,115%,97件
16,1950-1999,6178円,73分,111.3%,79件
17,2000-2049,8860円,70分,116.9%,106件
18,2050-2099,8829円,68分,117.3%,112件
19,2100-2149,6843円,63分,114.6%,87件
20,2150-2199,8327円,60分,118.6%,90件
21,2200-2249,7533円,59分,117.1%,80件
22,2250-2299,6890円,54分,117%,85件
23,2300-2349,8647円,52分,122.1%,65件
24,2350-2399,7540円,47分,121.6%,71件
25,2400-2449,6113円,50分,116.2%,63件
26,2450-2499,8587円,42分,127%,61件
27,2500-2549,10543円,36分,139.4%,43件
28,2550-2599,9744円,40分,132.9%,49件
29,2600-2649,9211円,39分,131.7%,41件
30,2650-2699,10021円,37分,136.4%,49件
31,2700-2749,10842円,35分,140.9%,61件
32,2750-2799,12229円,32分,151.6%,42件
33,2800-2849,12632円,29分,158.5%,33件
34,2850-2899,14097円,27分,168.8%,48件
35,2900-2949,14950円,24分,181.5%,44件
