,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7099円,117分,108.1%,63件
1,1250-1299,6609円,115分,107.6%,60件
2,1300-1349,6653円,116分,107.6%,73件
3,1350-1399,6808円,112分,108.1%,65件
4,1400-1449,6818円,106分,108.6%,70件
5,1450-1499,6035円,102分,107.9%,64件
6,1500-1549,6681円,98分,109.1%,74件
7,1550-1599,5444円,100分,107.3%,86件
8,1600-1649,6730円,94分,109.5%,88件
9,1650-1699,7141円,93分,110.2%,107件
10,1700-1749,7028円,91分,110.3%,90件
11,1750-1799,7768円,90分,111.5%,94件
12,1800-1849,8244円,87分,112.7%,88件
13,1850-1899,7366円,82分,112%,75件
14,1900-1949,7479円,76分,113.1%,104件
15,1950-1999,7198円,76分,112.7%,95件
16,2000-2049,6709円,71分,112.6%,85件
17,2050-2099,8497円,65分,117.5%,80件
18,2100-2149,6541円,64分,113.6%,63件
19,2150-2199,6474円,63分,113.7%,75件
20,2200-2249,7084円,59分,116%,54件
21,2250-2299,6568円,57分,115.4%,54件
22,2300-2349,7431円,49分,120.2%,60件
23,2350-2399,8737円,45分,125.7%,62件
24,2400-2449,7835円,46分,122.6%,47件
25,2450-2499,6976円,47分,119.7%,49件
26,2500-2549,9199円,43分,128.7%,59件
27,2550-2599,9051円,42分,129%,47件
28,2600-2649,9504円,40分,131.3%,57件
29,2650-2699,9591円,41分,131.2%,54件
30,2700-2749,10851円,36分,140.2%,42件
31,2750-2799,12133円,33分,148.9%,39件
32,2800-2849,12139円,30分,154.6%,37件
33,2850-2899,13375円,25分,170.8%,36件
34,2900-2949,14447円,25分,178.1%,47件
