,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4592円,124分,104.9%,748件
1,1200-1249,4389円,120分,104.9%,802件
2,1250-1299,5074円,116分,105.8%,745件
3,1300-1349,4798円,113分,105.7%,725件
4,1350-1399,4252円,113分,105%,688件
5,1400-1449,4831円,110分,105.9%,685件
6,1450-1499,5295円,105分,106.7%,651件
7,1500-1549,5464円,102分,107.1%,693件
8,1550-1599,5520円,101分,107.3%,640件
9,1600-1649,5328円,96分,107.4%,589件
10,1650-1699,5869円,94分,108.3%,537件
11,1700-1749,6211円,92分,109%,546件
12,1750-1799,6670円,87分,110.3%,474件
13,1800-1849,5529円,86分,108.6%,446件
14,1850-1899,7060円,82分,111.5%,429件
15,1900-1949,5938円,78分,110.1%,426件
16,1950-1999,6240円,75分,111.1%,436件
17,2000-2049,6669円,71分,112.6%,426件
18,2050-2099,6527円,68分,112.7%,396件
19,2100-2149,6139円,66分,112.5%,376件
20,2150-2199,7042円,61分,115.4%,363件
21,2200-2249,6279円,60分,114%,355件
22,2250-2299,7373円,55分,117.7%,312件
23,2300-2349,6383円,53分,116.2%,330件
24,2350-2399,7149円,49分,119.6%,315件
25,2400-2449,7705円,46分,122.3%,318件
26,2450-2499,7915円,46分,123%,376件
27,2500-2549,8033円,44分,124.1%,300件
28,2550-2599,8822円,42分,127.9%,274件
29,2600-2649,9607円,40分,131.8%,282件
30,2650-2699,10418円,38分,136.6%,271件
31,2700-2749,10778円,36分,140.4%,249件
32,2750-2799,11699円,32分,148.6%,236件
33,2800-2849,12893円,31分,156%,231件
34,2850-2899,13799円,27分,168.8%,238件
35,2900-2949,14833円,24分,183.6%,187件
