,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5261円,127分,105.5%,101件
1,850-899,3951円,131分,104%,147件
2,900-949,5250円,132分,105.3%,144件
3,950-999,4761円,128分,105%,160件
4,1000-1049,4602円,127分,104.8%,179件
5,1050-1099,4209円,128分,104.4%,190件
6,1100-1149,5884円,126分,106.2%,193件
7,1150-1199,6720円,119分,107.5%,213件
8,1200-1249,4917円,120分,105.5%,210件
9,1250-1299,4204円,116分,104.8%,252件
10,1300-1349,6436円,111分,107.7%,247件
11,1350-1399,6118円,116分,107.1%,238件
12,1400-1449,6322円,106分,108%,231件
13,1450-1499,6894円,100分,109.2%,238件
14,1500-1549,6532円,101分,108.6%,229件
15,1550-1599,6769円,100分,109%,234件
16,1600-1649,7003円,95分,109.8%,208件
17,1650-1699,5622円,92分,108.2%,186件
18,1700-1749,6455円,92分,109.4%,197件
19,1750-1799,6645円,84分,110.5%,183件
20,1800-1849,7035円,84分,111.2%,176件
21,1850-1899,6939円,81分,111.4%,189件
22,1900-1949,7626円,78分,113%,186件
23,1950-1999,7571円,73分,113.9%,150件
24,2000-2049,8305円,75分,114.8%,159件
25,2050-2099,7341円,68分,114.5%,144件
26,2100-2149,9394円,63分,119.9%,134件
27,2150-2199,6893円,62分,114.9%,122件
28,2200-2249,8279円,55分,120%,101件
29,2250-2299,6791円,52分,117.4%,122件
30,2300-2349,8796円,46分,125.4%,139件
31,2350-2399,9000円,41分,129%,110件
32,2400-2449,8926円,44分,127.3%,103件
33,2450-2499,8486円,45分,125%,91件
34,2500-2549,10115円,40分,134%,104件
35,2550-2599,9391円,41分,130.4%,98件
36,2600-2649,10136円,38分,135.2%,88件
37,2650-2699,10310円,38分,136.6%,85件
38,2700-2749,10812円,36分,140.6%,83件
39,2750-2799,11063円,32分,146.7%,79件
40,2800-2849,12822円,30分,157.1%,106件
41,2850-2899,13488円,26分,170%,84件
42,2900-2949,13598円,23分,177.7%,62件
