,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10139円,98分,113.8%,18件
1,1650-1699,8279円,98分,111.2%,22件
2,1700-1749,9826円,84分,115.7%,26件
3,1750-1799,10231円,93分,114.6%,18件
4,1800-1849,9454円,90分,114%,24件
5,1850-1899,10988円,76分,119.4%,22件
6,1900-1949,10030円,72分,118.5%,23件
7,1950-1999,6638円,65分,113.5%,19件
8,2000-2049,9969円,70分,119%,20件
9,2050-2099,10741円,68分,121.1%,32件
10,2100-2149,11725円,59分,126.6%,26件
11,2150-2199,9051円,58分,120.8%,29件
12,2200-2249,9333円,52分,124%,26件
13,2250-2299,10263円,47分,129.1%,16件
14,2300-2349,10184円,42分,132.4%,25件
15,2350-2399,9705円,35分,136.9%,28件
16,2400-2449,9631円,40分,132.4%,22件
17,2450-2499,7931円,43分,124.8%,31件
18,2500-2549,7550円,44分,122.9%,20件
19,2550-2599,9451円,38分,133%,30件
20,2600-2649,8021円,40分,126.6%,32件
21,2650-2699,10360円,33分,142.2%,31件
22,2700-2749,10896円,31分,147.1%,21件
23,2750-2799,11391円,30分,150.1%,20件
24,2800-2849,12015円,29分,154.5%,18件
25,2850-2899,12875円,25分,169.6%,14件
26,2900-2949,12983円,22分,178.2%,17件
