,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2954円,146分,102.7%,92件
1,700-749,2879円,141分,102.7%,103件
2,750-799,2859円,133分,102.9%,131件
3,800-849,1886円,135分,101.9%,165件
4,850-899,3643円,132分,103.7%,172件
5,900-949,3058円,130分,103.1%,191件
6,950-999,3248円,126分,103.4%,223件
7,1000-1049,2760円,129分,102.9%,233件
8,1050-1099,3916円,126分,104.1%,226件
9,1100-1149,4644円,120分,105.2%,259件
10,1150-1199,2657円,123分,102.9%,261件
11,1200-1249,2872円,118分,103.3%,302件
12,1250-1299,4618円,114分,105.4%,293件
13,1300-1349,4723円,116分,105.4%,295件
14,1350-1399,4671円,108分,105.8%,289件
15,1400-1449,5202円,101分,106.8%,283件
16,1450-1499,4675円,102分,106.1%,275件
17,1500-1549,5074円,101分,106.7%,280件
18,1550-1599,5031円,98分,106.9%,237件
19,1600-1649,4076円,95分,105.7%,223件
20,1650-1699,4946円,93分,107.1%,233件
21,1700-1749,5693円,87分,108.7%,238件
22,1750-1799,5582円,86分,108.7%,208件
23,1800-1849,5321円,84分,108.4%,221件
24,1850-1899,6428円,82分,110.5%,229件
25,1900-1949,6162円,75分,111%,185件
26,1950-1999,6650円,77分,111.6%,175件
27,2000-2049,6014円,71分,111.3%,177件
28,2050-2099,8031円,65分,116.4%,160件
29,2100-2149,5257円,65分,110.7%,145件
30,2150-2199,7750円,59分,117.4%,131件
31,2200-2249,6153円,55分,115%,146件
32,2250-2299,7063円,50分,118.8%,162件
33,2300-2349,8013円,45分,123.5%,137件
34,2350-2399,7408円,46分,121.5%,128件
35,2400-2449,7227円,46分,120.8%,114件
36,2450-2499,8671円,42分,127.8%,118件
37,2500-2549,8308円,42分,126.2%,119件
38,2550-2599,9050円,40分,130.4%,105件
39,2600-2649,9322円,39分,131.7%,107件
40,2650-2699,9453円,38分,133.5%,100件
41,2700-2749,9876円,34分,138.8%,94件
42,2750-2799,11254円,32分,146.6%,125件
43,2800-2849,11921円,28分,156%,108件
44,2850-2899,12263円,26分,163.3%,83件
45,2900-2949,14332円,23分,184.4%,79件
