,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3809円,139分,103.7%,245件
1,800-849,3640円,137分,103.5%,273件
2,850-899,3809円,133分,103.8%,322件
3,900-949,3226円,134分,103.2%,338件
4,950-999,4173円,128分,104.3%,336件
5,1000-1049,4402円,127分,104.6%,364件
6,1050-1099,3321円,128分,103.5%,393件
7,1100-1149,3524円,124分,103.8%,437件
8,1150-1199,4517円,118分,105.1%,412件
9,1200-1249,5010円,121分,105.5%,425件
10,1250-1299,4394円,114分,105.1%,411件
11,1300-1349,5227円,108分,106.4%,405件
12,1350-1399,4721円,109分,105.8%,388件
13,1400-1449,4944円,108分,106.1%,401件
14,1450-1499,5153円,105分,106.5%,350件
15,1500-1549,4163円,102分,105.4%,330件
16,1550-1599,5131円,98分,107%,339件
17,1600-1649,5377円,96分,107.5%,339件
18,1650-1699,5582円,91分,108.2%,305件
19,1700-1749,5022円,89分,107.6%,312件
20,1750-1799,5830円,89分,108.8%,307件
21,1800-1849,5886円,83分,109.5%,273件
22,1850-1899,6335円,84分,110.1%,243件
23,1900-1949,6328円,78分,110.8%,269件
24,1950-1999,7210円,73分,113.1%,234件
25,2000-2049,5557円,72分,110.3%,212件
26,2050-2099,6956円,67分,113.8%,192件
27,2100-2149,6198円,62分,113.2%,219件
28,2150-2199,6320円,60分,114.1%,212件
29,2200-2249,7221円,54分,117.7%,199件
30,2250-2299,7261円,54分,118%,194件
31,2300-2349,6782円,51分,117.8%,184件
32,2350-2399,7866円,45分,123.1%,172件
33,2400-2449,7275円,47分,120.5%,168件
34,2450-2499,8131円,44分,124.6%,147件
35,2500-2549,8267円,44分,125.1%,162件
36,2550-2599,8795円,41分,128.6%,145件
37,2600-2649,9298円,38分,132.2%,144件
38,2650-2699,9963円,37分,135.9%,171件
39,2700-2749,10153円,35分,138.2%,145件
40,2750-2799,11356円,32分,147%,132件
41,2800-2849,12763円,29分,158.7%,136件
42,2850-2899,13138円,28分,163.2%,124件
43,2900-2949,13832円,23分,178.7%,108件
