,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1076円,146分,101%,116件
1,500-549,563円,149分,100.5%,149件
2,550-599,1398円,148分,101.3%,193件
3,600-649,1470円,141分,101.4%,232件
4,650-699,-104円,143分,99.9%,277件
5,700-749,2490円,139分,102.4%,305件
6,750-799,1789円,137分,101.7%,329件
7,800-849,1882円,136分,101.8%,374件
8,850-899,1739円,136分,101.7%,410件
9,900-949,2491円,131分,102.5%,403件
10,950-999,2623円,128分,102.7%,439件
11,1000-1049,1826円,129分,101.9%,464件
12,1050-1099,1892円,125分,102%,508件
13,1100-1149,2954円,119分,103.3%,503件
14,1150-1199,3032円,124分,103.3%,501件
15,1200-1249,3022円,116分,103.5%,509件
16,1250-1299,3650円,112分,104.4%,490件
17,1300-1349,3502円,112分,104.2%,460件
18,1350-1399,3384円,110分,104.1%,470件
19,1400-1449,4071円,105分,105.2%,424件
20,1450-1499,3139円,104分,104%,391件
21,1500-1549,4007円,101分,105.3%,411件
22,1550-1599,4063円,99分,105.5%,418件
23,1600-1649,4378円,93分,106.3%,366件
24,1650-1699,4293円,91分,106.3%,385件
25,1700-1749,4640円,91分,106.8%,365件
26,1750-1799,4623円,85分,107.2%,322件
27,1800-1849,5153円,85分,108.1%,297件
28,1850-1899,5083円,80分,108.5%,319件
29,1900-1949,5684円,76分,109.9%,267件
30,1950-1999,4688円,74分,108.5%,255件
31,2000-2049,6430円,70分,112.2%,247件
32,2050-2099,5244円,67分,110.5%,259件
33,2100-2149,5298円,64分,111.1%,253件
34,2150-2199,6419円,58分,114.9%,242件
35,2200-2249,6341円,57分,114.9%,230件
36,2250-2299,5814円,54分,114.3%,224件
37,2300-2349,6366円,48分,117.7%,193件
38,2350-2399,6117円,50分,116.4%,206件
39,2400-2449,6801円,46分,119.7%,174件
40,2450-2499,6783円,46分,119.5%,187件
41,2500-2549,7906円,42分,125.2%,178件
42,2550-2599,8061円,40分,126.6%,173件
43,2600-2649,8497円,40分,128.5%,203件
44,2650-2699,9073円,37分,132.4%,185件
45,2700-2749,9690円,35分,136.7%,149件
46,2750-2799,11104円,31分,147.1%,159件
47,2800-2849,11469円,30分,150.5%,153件
48,2850-2899,12632円,26分,163.7%,150件
49,2900-2949,13462円,23分,179.3%,114件
