,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3367円,137分,103.3%,410件
1,900-949,4089円,132分,104.1%,403件
2,950-999,4192円,130分,104.3%,439件
3,1000-1049,3373円,130分,103.5%,464件
4,1050-1099,3399円,127分,103.6%,508件
5,1100-1149,4415円,120分,104.9%,503件
6,1150-1199,4566円,125分,104.9%,501件
7,1200-1249,4455円,118分,105.1%,509件
8,1250-1299,5044円,113分,106%,490件
9,1300-1349,4890円,113分,105.8%,460件
10,1350-1399,4746円,111分,105.7%,470件
11,1400-1449,5406円,107分,106.8%,424件
12,1450-1499,4404円,105分,105.6%,391件
13,1500-1549,5268円,102分,106.9%,411件
14,1550-1599,5307円,100分,107.1%,418件
15,1600-1649,5562円,94分,107.9%,366件
16,1650-1699,5441円,92分,107.9%,385件
17,1700-1749,5796円,92分,108.4%,365件
18,1750-1799,5705円,86分,108.8%,322件
19,1800-1849,6262円,86分,109.7%,297件
20,1850-1899,6111円,81分,110.1%,319件
21,1900-1949,6688円,77分,111.6%,267件
22,1950-1999,5624円,75分,110%,255件
23,2000-2049,7385円,71分,113.8%,247件
24,2050-2099,6107円,68分,112.1%,259件
25,2100-2149,6117円,64分,112.7%,253件
26,2150-2199,7209円,58分,116.5%,242件
27,2200-2249,7097円,58分,116.4%,230件
28,2250-2299,6522円,55分,115.9%,224件
29,2300-2349,7011円,49分,119.2%,193件
30,2350-2399,6768円,50分,117.9%,206件
31,2400-2449,7436円,47分,121.3%,174件
32,2450-2499,7419円,47分,121.1%,187件
33,2500-2549,8542円,42分,126.9%,178件
34,2550-2599,8697円,41分,128.3%,173件
35,2600-2649,9133円,40分,130.2%,203件
36,2650-2699,9709円,38分,134.1%,185件
37,2700-2749,10326円,36分,138.5%,149件
38,2750-2799,11739円,32分,148.9%,159件
39,2800-2849,12105円,31分,152.3%,153件
40,2850-2899,13268円,27分,165.5%,150件
41,2900-2949,14098円,23分,181%,114件
