,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3811円,139分,103.7%,104件
1,750-799,3812円,135分,103.8%,215件
2,800-849,4367円,129分,104.5%,248件
3,850-899,5377円,122分,105.9%,257件
4,900-949,4477円,128分,104.7%,255件
5,950-999,4534円,122分,105%,274件
6,1000-1049,4345円,124分,104.7%,270件
7,1050-1099,4807円,125分,105.1%,268件
8,1100-1149,5604円,114分,106.6%,284件
9,1150-1199,5397円,116分,106.2%,273件
10,1200-1249,5862円,111分,107.1%,244件
11,1250-1299,4994円,114分,105.9%,300件
12,1300-1349,5880円,105分,107.5%,295件
13,1350-1399,6207円,106分,107.8%,342件
14,1400-1449,6064円,105分,107.7%,255件
15,1450-1499,5811円,99分,107.8%,284件
16,1500-1549,6987円,98分,109.5%,213件
17,1550-1599,6553円,95分,109.2%,229件
18,1600-1649,7495円,93分,110.7%,201件
19,1650-1699,6168円,86分,109.5%,191件
20,1700-1749,8022円,86分,112.4%,193件
21,1750-1799,7691円,83分,112.3%,168件
22,1800-1849,7424円,80分,112.3%,183件
23,1850-1899,8738円,75分,115.5%,196件
24,1900-1949,7668円,75分,113.7%,205件
25,1950-1999,7596円,74分,113.6%,188件
26,2000-2049,7983円,71分,115%,143件
27,2050-2099,8173円,66分,116.5%,158件
28,2100-2149,9245円,62分,119.8%,137件
29,2150-2199,9423円,60分,120.9%,151件
30,2200-2249,8406円,56分,120.1%,139件
31,2250-2299,8964円,50分,123.7%,138件
32,2300-2349,9171円,43分,128.3%,133件
33,2350-2399,8855円,40分,129.5%,143件
34,2400-2449,9759円,39分,133.6%,115件
35,2450-2499,10561円,36分,139.3%,124件
36,2500-2549,10701円,36分,139.8%,108件
37,2550-2599,10043円,36分,137.6%,105件
38,2600-2649,10797円,33分,143.3%,87件
39,2650-2699,11609円,33分,146.4%,99件
40,2700-2749,12442円,31分,153.6%,93件
41,2750-2799,12062円,31分,151.7%,89件
42,2800-2849,12708円,27分,163.1%,89件
43,2850-2899,12994円,26分,166.7%,92件
44,2900-2949,13896円,24分,178.5%,65件
