,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,4287円,143分,104%,8824件
1,600-649,4582円,140分,104.3%,2862件
2,650-699,5105円,138分,104.9%,1506件
3,700-749,4795円,137分,104.7%,1019件
4,750-799,5179円,134分,105.1%,850件
5,800-849,5250円,134分,105.2%,715件
6,850-899,5518円,131分,105.6%,679件
7,900-949,5838円,126分,106.2%,662件
8,950-999,5478円,126分,105.8%,670件
9,1000-1049,6008円,124分,106.5%,605件
10,1050-1099,5758円,121分,106.3%,600件
11,1100-1149,6301円,121分,106.9%,661件
12,1150-1199,6718円,119分,107.5%,632件
13,1200-1249,5960円,115分,106.9%,572件
14,1250-1299,6172円,112分,107.4%,677件
15,1300-1349,6171円,109分,107.6%,614件
16,1350-1399,6834円,106分,108.6%,621件
17,1400-1449,7980円,103分,110.4%,613件
18,1450-1499,7825円,102分,110.2%,584件
19,1500-1549,7662円,101分,110.1%,595件
20,1550-1599,7403円,95分,110.3%,577件
21,1600-1649,7014円,91分,110.3%,494件
22,1650-1699,8075円,91分,111.8%,497件
23,1700-1749,7170円,87分,111%,500件
24,1750-1799,8284円,84分,113.1%,488件
25,1800-1849,7678円,82分,112.4%,509件
26,1850-1899,8189円,80分,113.7%,442件
27,1900-1949,8787円,76分,115.4%,426件
28,1950-1999,8848円,74分,115.9%,448件
29,2000-2049,8919円,72分,116.6%,421件
30,2050-2099,8617円,67分,117.1%,408件
31,2100-2149,9516円,65分,119.5%,440件
32,2150-2199,9491円,62分,120.5%,407件
33,2200-2249,9710円,58分,122.3%,373件
34,2250-2299,9615円,50分,125.4%,367件
35,2300-2349,9455円,44分,128.5%,369件
36,2350-2399,9547円,40分,132%,357件
37,2400-2449,10161円,39分,134.8%,327件
38,2450-2499,10029円,38分,135.2%,352件
39,2500-2549,9945円,37分,135.6%,344件
40,2550-2599,10668円,36分,140%,348件
41,2600-2649,11370円,34分,145.1%,306件
42,2650-2699,11465円,33分,146.2%,302件
43,2700-2749,11775円,31分,150.1%,311件
44,2750-2799,12299円,30分,154.4%,285件
45,2800-2849,13352円,27分,165.9%,305件
46,2850-2899,13405円,25分,171.6%,279件
47,2900-2949,13575円,22分,181.7%,227件
