,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5284円,132分,105.3%,37件
1,950-999,7671円,120分,108.5%,41件
2,1000-1049,7336円,106分,109.2%,49件
3,1050-1099,4491円,118分,105.1%,70件
4,1100-1149,5357円,120分,105.9%,67件
5,1150-1199,6308円,117分,107.2%,75件
6,1200-1249,5137円,112分,106.1%,82件
7,1250-1299,4410円,115分,105.1%,92件
8,1300-1349,7510円,112分,109%,86件
9,1350-1399,7740円,105分,109.8%,97件
10,1400-1449,6220円,106分,107.9%,104件
11,1450-1499,4784円,103分,106.2%,125件
12,1500-1549,7629円,99分,110.3%,123件
13,1550-1599,7638円,100分,110.2%,125件
14,1600-1649,7553円,91分,111%,132件
15,1650-1699,8762円,84分,114%,129件
16,1700-1749,8142円,84分,112.9%,104件
17,1750-1799,8754円,85分,113.7%,107件
18,1800-1849,8784円,79分,114.8%,97件
19,1850-1899,7601円,76分,113.4%,107件
20,1900-1949,8112円,77分,114%,92件
21,1950-1999,8459円,68分,116.5%,89件
22,2000-2049,7833円,68分,115.3%,81件
23,2050-2099,8218円,66分,116.6%,97件
24,2100-2149,8812円,61分,119.1%,85件
25,2150-2199,10839円,57分,125.4%,67件
26,2200-2249,10544円,58分,124.1%,77件
27,2250-2299,9393円,51分,124.8%,62件
28,2300-2349,11869円,44分,135.6%,55件
29,2350-2399,8819円,44分,126.8%,54件
30,2400-2449,9342円,39分,132.1%,41件
31,2450-2499,9097円,37分,132.4%,64件
32,2500-2549,11380円,32分,148%,64件
33,2550-2599,10875円,32分,145.1%,53件
34,2600-2649,11240円,35分,143.4%,52件
35,2650-2699,11396円,34分,144.5%,44件
36,2700-2749,12618円,30分,156.8%,46件
37,2750-2799,12168円,29分,156.2%,47件
38,2800-2849,13694円,28分,164.6%,37件
39,2850-2899,13908円,24分,176.6%,48件
40,2900-2949,13714円,21分,188.3%,40件
