,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4804円,117分,105.5%,4100件
1,1200-1249,4620円,115分,105.4%,4064件
2,1250-1299,4560円,114分,105.4%,3954件
3,1300-1349,4765円,110分,105.8%,3805件
4,1350-1399,4987円,108分,106.2%,3801件
5,1400-1449,5357円,106分,106.7%,3716件
6,1450-1499,5275円,102分,106.9%,3647件
7,1500-1549,5440円,101分,107.2%,3522件
8,1550-1599,5470円,97分,107.5%,3467件
9,1600-1649,5438円,95分,107.7%,3373件
10,1650-1699,5617円,93分,108.1%,3216件
11,1700-1749,5379円,89分,108%,3276件
12,1750-1799,5822円,86分,109%,3225件
13,1800-1849,5552円,82分,109%,2984件
14,1850-1899,6233円,79分,110.5%,3048件
15,1900-1949,6269円,77分,110.9%,2970件
16,1950-1999,6059円,74分,110.9%,2867件
17,2000-2049,6140円,71分,111.5%,2784件
18,2050-2099,6297円,68分,112.3%,2706件
19,2100-2149,6339円,65分,113.1%,2647件
20,2150-2199,6740円,61分,114.8%,2543件
21,2200-2249,6998円,57分,116.3%,2522件
22,2250-2299,6897円,55分,116.7%,2456件
23,2300-2349,7224円,51分,118.8%,2365件
24,2350-2399,7362円,48分,120.3%,2424件
25,2400-2449,7663円,46分,122.1%,2266件
26,2450-2499,7677円,45分,122.7%,1926件
