,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7012円,106分,108.8%,461件
1,1500-1549,7742円,101分,110.2%,448件
2,1550-1599,7948円,100分,110.6%,423件
3,1600-1649,7589円,98分,110.3%,442件
4,1650-1699,8154円,94分,111.6%,479件
5,1700-1749,8160円,90分,112.2%,439件
6,1750-1799,7563円,89分,111.3%,429件
7,1800-1849,8683円,85分,113.7%,405件
8,1850-1899,9046円,81分,114.8%,383件
9,1900-1949,8378円,80分,113.9%,347件
10,1950-1999,9397円,76分,116.4%,396件
11,2000-2049,9774円,74分,117.7%,360件
12,2050-2099,8723円,68分,117%,348件
13,2100-2149,8950円,63分,118.8%,313件
14,2150-2199,9128円,59分,120.5%,321件
15,2200-2249,9737円,54分,124.3%,337件
16,2250-2299,9382円,52分,124.1%,307件
17,2300-2349,8982円,47分,125.4%,340件
18,2350-2399,9123円,46分,126.7%,299件
19,2400-2449,9098円,45分,126.9%,293件
20,2450-2499,10228円,42分,132.5%,311件
21,2500-2549,9859円,42分,131.5%,262件
22,2550-2599,10337円,40分,134.6%,290件
23,2600-2649,10751円,39分,137%,251件
24,2650-2699,11264円,36分,141.2%,240件
25,2700-2749,11781円,36分,144.1%,226件
26,2750-2799,12069円,33分,149.1%,250件
27,2800-2849,12666円,30分,156.9%,204件
28,2850-2899,14117円,27分,169.5%,219件
29,2900-2949,14557円,24分,182.2%,184件
