,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4132円,127分,104.3%,25件
1,1100-1149,4237円,120分,104.7%,34件
2,1150-1199,6397円,128分,106.7%,29件
3,1200-1249,6288円,121分,106.9%,54件
4,1250-1299,6643円,109分,108.1%,48件
5,1300-1349,5645円,114分,106.6%,48件
6,1350-1399,4532円,106分,105.7%,54件
7,1400-1449,6932円,104分,108.9%,75件
8,1450-1499,7636円,102分,110%,62件
9,1500-1549,6081円,103分,107.8%,61件
10,1550-1599,4867円,94分,106.9%,64件
11,1600-1649,5527円,92分,108%,59件
12,1650-1699,6634円,94分,109.4%,72件
13,1700-1749,6943円,89分,110.4%,56件
14,1750-1799,5291円,83分,108.5%,73件
15,1800-1849,5963円,83分,109.6%,67件
16,1850-1899,6528円,76分,111.5%,58件
17,1900-1949,6815円,73分,112.4%,77件
18,1950-1999,7623円,74分,113.7%,79件
19,2000-2049,5427円,68分,110.7%,64件
20,2050-2099,7476円,65分,115.2%,81件
21,2100-2149,6690円,65分,113.7%,82件
22,2150-2199,5521円,58分,112.6%,69件
23,2200-2249,7111円,55分,117.4%,69件
24,2250-2299,6825円,55分,116.6%,67件
25,2300-2349,6725円,50分,118.1%,73件
26,2350-2399,7563円,45分,122.3%,48件
27,2400-2449,6042円,47分,117.3%,50件
28,2450-2499,6134円,47分,117.4%,54件
29,2500-2549,8254円,40分,127.3%,48件
30,2550-2599,9562円,35分,136%,29件
31,2600-2649,9861円,36分,136.7%,42件
32,2650-2699,9069円,36分,133.9%,36件
33,2700-2749,9991円,34分,138.9%,41件
34,2750-2799,10540円,33分,142%,48件
35,2800-2849,12379円,28分,158.7%,34件
36,2850-2899,13072円,26分,167.6%,25件
37,2900-2949,14277円,24分,180.4%,40件
