,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5079円,123分,105.5%,797件
1,1150-1199,5713円,121分,106.3%,673件
2,1200-1249,5510円,115分,106.4%,686件
3,1250-1299,5926円,118分,106.7%,632件
4,1300-1349,5909円,114分,106.9%,588件
5,1350-1399,6161円,113分,107.3%,515件
6,1400-1449,5263円,106分,106.6%,475件
7,1450-1499,6078円,104分,107.8%,498件
8,1500-1549,6535円,103分,108.5%,428件
9,1550-1599,5966円,102分,107.8%,425件
10,1600-1649,6665円,97分,109.2%,466件
11,1650-1699,6749円,93分,109.7%,455件
12,1700-1749,6598円,91分,109.7%,444件
13,1750-1799,7083円,88分,110.7%,353件
14,1800-1849,7035円,84分,111.1%,377件
15,1850-1899,7245円,82分,111.8%,346件
16,1900-1949,7313円,78分,112.4%,359件
17,1950-1999,6678円,75分,111.9%,344件
18,2000-2049,7519円,71分,114.1%,317件
19,2050-2099,7502円,68分,114.8%,316件
20,2100-2149,7248円,62分,115.5%,318件
21,2150-2199,7254円,60分,116.1%,295件
22,2200-2249,7593円,55分,118.4%,296件
23,2250-2299,7918円,54分,119.7%,278件
24,2300-2349,7184円,50分,119.1%,263件
25,2350-2399,8006円,46分,123.1%,254件
26,2400-2449,8424円,46分,124.7%,251件
27,2450-2499,8985円,45分,126.7%,229件
28,2500-2549,9082円,44分,127.8%,228件
29,2550-2599,9316円,41分,130%,232件
30,2600-2649,9944円,40分,133.4%,225件
31,2650-2699,10283円,38分,136.5%,208件
32,2700-2749,11100円,35分,141.7%,190件
33,2750-2799,11765円,33分,147.9%,219件
34,2800-2849,12809円,30分,157.7%,203件
35,2850-2899,13350円,26分,167.8%,213件
36,2900-2949,14487円,24分,181.4%,164件
