,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,995円,128分,101%,21件
1,850-899,1852円,145分,101.7%,37件
2,900-949,4747円,125分,105.1%,30件
3,950-999,1739円,128分,101.8%,40件
4,1000-1049,2914円,133分,102.9%,35件
5,1050-1099,4281円,127分,104.5%,56件
6,1100-1149,3246円,120分,103.6%,58件
7,1150-1199,3405円,118分,103.8%,69件
8,1200-1249,4213円,118分,104.8%,78件
9,1250-1299,3864円,116分,104.4%,87件
10,1300-1349,3463円,110分,104.2%,74件
11,1350-1399,4393円,110分,105.3%,86件
12,1400-1449,4025円,105分,105.1%,80件
13,1450-1499,3969円,100分,105.3%,89件
14,1500-1549,3059円,101分,104%,101件
15,1550-1599,4195円,97分,105.8%,99件
16,1600-1649,4806円,92分,107%,126件
17,1650-1699,4944円,92分,107.2%,107件
18,1700-1749,5565円,92分,108.1%,116件
19,1750-1799,5954円,89分,108.9%,103件
20,1800-1849,5117円,84分,108.2%,90件
21,1850-1899,5480円,79分,109.3%,126件
22,1900-1949,5085円,75分,109%,115件
23,1950-1999,4509円,75分,108%,103件
24,2000-2049,7166円,69分,113.9%,107件
25,2050-2099,4966円,67分,109.9%,75件
26,2100-2149,4771円,65分,109.8%,87件
27,2150-2199,5690円,63分,111.9%,68件
28,2200-2249,5750円,59分,113%,70件
29,2250-2299,5856円,52分,114.9%,73件
30,2300-2349,7501円,48分,120.9%,76件
31,2350-2399,7195円,45分,121.4%,61件
32,2400-2449,6118円,46分,117.6%,63件
33,2450-2499,7502円,44分,122.7%,67件
34,2500-2549,7389円,42分,123.2%,56件
35,2550-2599,7893円,42分,125.2%,68件
36,2600-2649,7871円,42分,124.7%,62件
37,2650-2699,9040円,37分,132.8%,53件
38,2700-2749,10255円,35分,139.6%,47件
39,2750-2799,10295円,31分,144.2%,44件
40,2800-2849,11878円,28分,157.2%,46件
41,2850-2899,12662円,27分,161.6%,59件
42,2900-2949,13427円,23分,177.2%,52件
