,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4606円,137分,104.5%,998件
1,750-799,4912円,135分,104.8%,886件
2,800-849,4705円,136分,104.6%,787件
3,850-899,4617円,133分,104.6%,768件
4,900-949,5006円,130分,105.1%,731件
5,950-999,4451円,131分,104.5%,639件
6,1000-1049,5572円,126分,105.9%,616件
7,1050-1099,5300円,123分,105.7%,531件
8,1100-1149,5693円,122分,106.2%,538件
9,1150-1199,5706円,118分,106.5%,980件
10,1200-1249,5721円,116分,106.6%,533件
11,1250-1299,6274円,112分,107.5%,572件
12,1300-1349,6181円,112分,107.4%,526件
13,1350-1399,6536円,108分,108.1%,448件
14,1400-1449,5656円,107分,107%,444件
15,1450-1499,6628円,103分,108.6%,445件
16,1500-1549,6241円,102分,108.2%,399件
17,1550-1599,6770円,97分,109.3%,368件
18,1600-1649,7311円,95分,110.3%,352件
19,1650-1699,6680円,92分,109.7%,376件
20,1700-1749,7682円,89分,111.5%,411件
21,1750-1799,7488円,84分,111.9%,373件
22,1800-1849,6746円,85分,110.5%,358件
23,1850-1899,8030円,80分,113.3%,327件
24,1900-1949,8262円,78分,114.1%,312件
25,1950-1999,7563円,75分,113.4%,285件
26,2000-2049,9233円,72分,117.2%,332件
27,2050-2099,9086円,69分,117.4%,292件
28,2100-2149,8549円,63分,118%,295件
29,2150-2199,8694円,58分,119.8%,256件
30,2200-2249,8675円,55分,121.2%,272件
31,2250-2299,9656円,48分,126.8%,274件
32,2300-2349,9042円,46分,126.1%,254件
33,2350-2399,9078円,43分,128.2%,279件
34,2400-2449,9316円,42分,129.6%,252件
35,2450-2499,9109円,42分,128.8%,239件
36,2500-2549,10297円,39分,135.4%,253件
37,2550-2599,10119円,38分,135.5%,215件
38,2600-2649,10557円,36分,138.8%,248件
39,2650-2699,11006円,35分,141.7%,211件
40,2700-2749,11287円,34分,144.7%,201件
41,2750-2799,12118円,32分,150.5%,192件
42,2800-2849,12540円,29分,158.4%,215件
43,2850-2899,12792円,26分,166.4%,170件
44,2900-2949,14268円,24分,180.7%,156件
