,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2973円,139分,102.9%,193件
1,800-849,2509円,139分,102.4%,235件
2,850-899,3031円,135分,103%,231件
3,900-949,3371円,134分,103.4%,232件
4,950-999,4201円,128分,104.4%,306件
5,1000-1049,4387円,126分,104.6%,287件
6,1050-1099,3482円,125分,103.7%,342件
7,1100-1149,4361円,125分,104.6%,332件
8,1150-1199,3787円,121分,104.2%,341件
9,1200-1249,3357円,118分,103.8%,389件
10,1250-1299,4195円,118分,104.7%,381件
11,1300-1349,4404円,113分,105.2%,323件
12,1350-1399,3813円,115分,104.4%,337件
13,1400-1449,4420円,107分,105.5%,351件
14,1450-1499,3867円,107分,104.8%,339件
15,1500-1549,4646円,102分,106.1%,341件
16,1550-1599,4015円,98分,105.4%,334件
17,1600-1649,5859円,96分,108.2%,333件
18,1650-1699,5993円,94分,108.5%,368件
19,1700-1749,4905円,90分,107.3%,295件
20,1750-1799,5159円,88分,107.8%,300件
21,1800-1849,5898円,83分,109.5%,283件
22,1850-1899,5956円,78分,110.1%,280件
23,1900-1949,6572円,77分,111.4%,255件
24,1950-1999,6448円,75分,111.5%,248件
25,2000-2049,6293円,69分,112.1%,229件
26,2050-2099,7014円,68分,113.7%,227件
27,2100-2149,7259円,63分,115.2%,224件
28,2150-2199,6253円,63分,113.3%,221件
29,2200-2249,4884円,61分,110.6%,199件
30,2250-2299,6707円,53分,116.9%,184件
31,2300-2349,6711円,52分,117.3%,181件
32,2350-2399,6946円,48分,119.2%,188件
33,2400-2449,6969円,47分,119.6%,185件
34,2450-2499,7552円,44分,122.9%,158件
35,2500-2549,7246円,44分,122.1%,172件
36,2550-2599,7927円,43分,124.5%,140件
37,2600-2649,9454円,38分,133%,158件
38,2650-2699,10055円,38分,135.4%,125件
39,2700-2749,10607円,34分,141.7%,155件
40,2750-2799,10870円,35分,141.9%,123件
41,2800-2849,12121円,30分,154.4%,116件
42,2850-2899,13298円,26分,167.9%,113件
43,2900-2949,14063円,24分,178.2%,116件
