,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,8434円,122分,109.2%,498件
1,1100-1149,8181円,119分,109.1%,507件
2,1150-1199,8447円,119分,109.4%,545件
3,1200-1249,9234円,118分,110.5%,524件
4,1250-1299,8391円,113分,109.9%,477件
5,1300-1349,8550円,109分,110.4%,575件
6,1350-1399,8307円,106分,110.5%,506件
7,1400-1449,9233円,103分,112%,526件
8,1450-1499,10267円,100分,113.8%,518件
9,1500-1549,9770円,100分,113.1%,495件
10,1550-1599,9929円,98分,113.4%,500件
11,1600-1649,9802円,92分,114.2%,484件
12,1650-1699,9128円,88分,113.8%,420件
13,1700-1749,10210円,89分,115.3%,424件
14,1750-1799,9190円,84分,114.6%,424件
15,1800-1849,9939円,82分,116.2%,409件
16,1850-1899,9565円,81分,115.8%,422件
17,1900-1949,10212円,77分,117.7%,374件
18,1950-1999,10783円,74分,119.5%,358件
19,2000-2049,11255円,71分,121%,371件
20,2050-2099,11253円,68分,122%,354件
21,2100-2149,10395円,65分,121.4%,328件
22,2150-2199,11752円,62分,125.1%,361件
23,2200-2249,11639円,58分,126.6%,340件
24,2250-2299,11619円,55分,128.1%,320件
25,2300-2349,11831円,46分,134.2%,307件
26,2350-2399,11088円,40分,137.2%,303件
27,2400-2449,11125円,36分,140.7%,291件
28,2450-2499,11779円,36分,143.4%,273件
29,2500-2549,11871円,35分,145.2%,298件
30,2550-2599,11664円,34分,145.3%,295件
31,2600-2649,12421円,33分,150.6%,286件
32,2650-2699,13030円,31分,155.9%,252件
33,2700-2749,13328円,30分,158.5%,250件
34,2750-2799,13678円,28分,165.1%,271件
35,2800-2849,13982円,27分,168.1%,230件
36,2850-2899,15186円,24分,184.6%,246件
37,2900-2949,14971円,22分,189.1%,211件
