,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5037円,118分,105.7%,904件
1,1250-1299,4719円,116分,105.4%,864件
2,1300-1349,4595円,115分,105.3%,872件
3,1350-1399,4845円,113分,105.7%,846件
4,1400-1449,5361円,108分,106.6%,798件
5,1450-1499,5377円,106分,106.8%,841件
6,1500-1549,5471円,105分,107%,773件
7,1550-1599,5221円,99分,107%,719件
8,1600-1649,5692円,98分,107.8%,658件
9,1650-1699,6029円,95分,108.5%,651件
10,1700-1749,6701円,90分,109.9%,592件
11,1750-1799,5844円,88分,108.8%,549件
12,1800-1849,6794円,85分,110.6%,529件
13,1850-1899,6255円,82分,110.2%,533件
14,1900-1949,6233円,79分,110.6%,532件
15,1950-1999,6359円,74分,111.5%,511件
16,2000-2049,6603円,72分,112.3%,498件
17,2050-2099,6233円,69分,112.1%,468件
18,2100-2149,7232円,65分,114.9%,446件
19,2150-2199,6288円,64分,113.1%,442件
20,2200-2249,7362円,59分,116.5%,399件
21,2250-2299,6201円,56分,114.7%,404件
22,2300-2349,6949円,52分,117.8%,387件
23,2350-2399,7566円,47分,121.3%,395件
24,2400-2449,7383円,48分,120.6%,451件
25,2450-2499,7658円,46分,122.3%,360件
26,2500-2549,8654円,43分,126.7%,333件
27,2550-2599,8971円,43分,128%,335件
28,2600-2649,9943円,39分,133.6%,338件
29,2650-2699,10262円,38分,136.3%,309件
30,2700-2749,11002円,35分,142.5%,298件
31,2750-2799,12029円,34分,147.7%,284件
32,2800-2849,12761円,30分,156.8%,290件
33,2850-2899,13947円,27分,169.2%,255件
34,2900-2949,14490円,25分,178%,187件
