,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3980円,140分,103.8%,781件
1,650-699,3417円,140分,103.2%,1063件
2,700-749,4062円,136分,104%,940件
3,750-799,4071円,135分,104%,846件
4,800-849,4557円,131分,104.6%,754件
5,850-899,4451円,131分,104.5%,675件
6,900-949,3988円,130分,104.1%,630件
7,950-999,4693円,126分,105%,620件
8,1000-1049,4470円,125分,104.8%,529件
9,1050-1099,5299円,122分,105.8%,501件
10,1100-1149,5187円,120分,105.8%,444件
11,1150-1199,5762円,118分,106.5%,454件
12,1200-1249,5338円,114分,106.2%,808件
13,1250-1299,5391円,111分,106.5%,439件
14,1300-1349,5971円,108分,107.4%,473件
15,1350-1399,6237円,106分,107.8%,445件
16,1400-1449,6225円,103分,108%,382件
17,1450-1499,5436円,102分,107.1%,376件
18,1500-1549,6360円,98分,108.6%,363件
19,1550-1599,6735円,97分,109.3%,338件
20,1600-1649,6809円,93分,109.8%,289件
21,1650-1699,7406円,90分,111%,296件
22,1700-1749,6850円,88分,110.4%,297件
23,1750-1799,7675円,85分,112.1%,335件
24,1800-1849,7525円,80分,112.5%,306件
25,1850-1899,6927円,81分,111.4%,300件
26,1900-1949,8272円,76分,114.6%,272件
27,1950-1999,8351円,74分,115%,256件
28,2000-2049,7770円,71分,114.6%,231件
29,2050-2099,8993円,68分,117.7%,264件
30,2100-2149,9291円,65分,119%,232件
31,2150-2199,8747円,58分,119.9%,240件
32,2200-2249,8910円,55分,121.8%,215件
33,2250-2299,9062円,49分,124.5%,228件
34,2300-2349,10132円,43分,131.2%,221件
35,2350-2399,9669円,41分,131.7%,203件
36,2400-2449,9497円,39分,132.4%,235件
37,2450-2499,10074円,38分,135.5%,215件
38,2500-2549,9623円,39分,133.1%,198件
39,2550-2599,10885円,35分,141.5%,216件
40,2600-2649,10530円,35分,140.4%,179件
41,2650-2699,11363円,32分,146.7%,204件
42,2700-2749,11491円,32分,147.6%,175件
43,2750-2799,11778円,30分,152%,171件
44,2800-2849,12974円,28分,161.7%,171件
45,2850-2899,13151円,25分,170.8%,180件
46,2900-2949,13403円,22分,182.5%,133件
