,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3584円,139分,103.4%,781件
1,650-699,3022円,140分,102.9%,1063件
2,700-749,3673円,136分,103.6%,940件
3,750-799,3688円,134分,103.7%,846件
4,800-849,4179円,131分,104.3%,754件
5,850-899,4073円,131分,104.2%,675件
6,900-949,3620円,130分,103.7%,630件
7,950-999,4331円,125分,104.6%,620件
8,1000-1049,4110円,125分,104.4%,529件
9,1050-1099,4941円,122分,105.4%,501件
10,1100-1149,4839円,120分,105.4%,444件
11,1150-1199,5412円,117分,106.1%,454件
12,1200-1249,5001円,114分,105.9%,808件
13,1250-1299,5066円,111分,106.1%,439件
14,1300-1349,5649円,107分,107%,473件
15,1350-1399,5918円,106分,107.5%,445件
16,1400-1449,5913円,103分,107.6%,382件
17,1450-1499,5135円,102分,106.7%,376件
18,1500-1549,6066円,98分,108.3%,363件
19,1550-1599,6440円,96分,108.9%,338件
20,1600-1649,6526円,92分,109.4%,289件
21,1650-1699,7129円,89分,110.6%,296件
22,1700-1749,6581円,88分,110%,297件
23,1750-1799,7410円,85分,111.7%,335件
24,1800-1849,7273円,80分,112.1%,306件
25,1850-1899,6679円,81分,111.1%,300件
26,1900-1949,8024円,75分,114.2%,272件
27,1950-1999,8109円,74分,114.6%,256件
28,2000-2049,7545円,71分,114.2%,231件
29,2050-2099,8766円,68分,117.3%,264件
30,2100-2149,9069円,65分,118.6%,232件
31,2150-2199,8548円,58分,119.5%,240件
32,2200-2249,8722円,54分,121.4%,215件
33,2250-2299,8894円,49分,124.1%,228件
34,2300-2349,9972円,43分,130.8%,221件
35,2350-2399,9521円,41分,131.3%,203件
36,2400-2449,9352円,39分,132%,235件
37,2450-2499,9930円,38分,135.1%,215件
38,2500-2549,9479円,39分,132.7%,198件
39,2550-2599,10741円,35分,141.1%,216件
40,2600-2649,10386円,35分,140%,179件
41,2650-2699,11219円,32分,146.3%,204件
42,2700-2749,11347円,32分,147.2%,175件
43,2750-2799,11634円,30分,151.6%,171件
44,2800-2849,12830円,28分,161.2%,171件
45,2850-2899,13007円,25分,170.4%,180件
46,2900-2949,13259円,22分,182.1%,133件
