,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4758円,114分,105.6%,3954件
1,1300-1349,4957円,110分,106%,3805件
2,1350-1399,5178円,108分,106.4%,3801件
3,1400-1449,5546円,106分,107%,3716件
4,1450-1499,5457円,103分,107.1%,3647件
5,1500-1549,5620円,101分,107.4%,3522件
6,1550-1599,5644円,98分,107.7%,3467件
7,1600-1649,5607円,95分,107.9%,3373件
8,1650-1699,5783円,93分,108.3%,3216件
9,1700-1749,5539円,89分,108.3%,3276件
10,1750-1799,5977円,86分,109.3%,3225件
11,1800-1849,5700円,82分,109.2%,2984件
12,1850-1899,6379円,79分,110.7%,3048件
13,1900-1949,6410円,77分,111.1%,2970件
14,1950-1999,6195円,74分,111.2%,2867件
15,2000-2049,6271円,71分,111.7%,2784件
16,2050-2099,6423円,68分,112.6%,2706件
17,2100-2149,6459円,65分,113.3%,2647件
18,2150-2199,6855円,61分,115%,2543件
19,2200-2249,7109円,58分,116.5%,2522件
20,2250-2299,7002円,55分,117%,2456件
21,2300-2349,7325円,51分,119%,2365件
22,2350-2399,7458円,48分,120.5%,2424件
23,2400-2449,7757円,46分,122.4%,2266件
24,2450-2499,7770円,45分,122.9%,1926件
