,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4071円,131分,104.1%,127件
1,1050-1099,5244円,132分,105.3%,134件
2,1100-1149,5438円,125分,105.8%,163件
3,1150-1199,6094円,112分,107.3%,163件
4,1200-1249,5468円,120分,106.1%,162件
5,1250-1299,5757円,111分,106.9%,164件
6,1300-1349,5473円,112分,106.5%,180件
7,1350-1399,4563円,112分,105.5%,198件
8,1400-1449,4924円,109分,106%,174件
9,1450-1499,5551円,105分,107.1%,204件
10,1500-1549,5155円,102分,106.7%,190件
11,1550-1599,6107円,101分,108.1%,204件
12,1600-1649,6075円,100分,108.1%,194件
13,1650-1699,6578円,94分,109.3%,176件
14,1700-1749,5196円,90分,107.7%,195件
15,1750-1799,6208円,85分,109.7%,212件
16,1800-1849,5748円,84分,109.2%,189件
17,1850-1899,7503円,82分,112.2%,192件
18,1900-1949,7084円,77分,112.2%,152件
19,1950-1999,5693円,76分,110%,160件
20,2000-2049,7439円,72分,113.8%,169件
21,2050-2099,7501円,70分,114.3%,148件
22,2100-2149,7751円,65分,115.9%,171件
23,2150-2199,7287円,61分,116%,140件
24,2200-2249,7962円,56分,119%,133件
25,2250-2299,7118円,55分,117.3%,138件
26,2300-2349,7777円,50分,120.8%,138件
27,2350-2399,7387円,48分,120.5%,99件
28,2400-2449,7576円,47分,121.4%,118件
29,2450-2499,8176円,44分,124.6%,114件
30,2500-2549,7502円,44分,122.7%,93件
31,2550-2599,9401円,40分,131.4%,94件
32,2600-2649,9972円,38分,135.1%,88件
33,2650-2699,10615円,35分,140.6%,91件
34,2700-2749,10545円,37分,137.7%,102件
35,2750-2799,11453円,32分,147.2%,96件
36,2800-2849,12740円,31分,155.2%,77件
37,2850-2899,13620円,27分,168.2%,80件
38,2900-2949,14611円,25分,179.4%,55件
