,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4124円,127分,104.3%,743件
1,1050-1099,4146円,130分,104.2%,725件
2,1100-1149,4024円,124分,104.3%,722件
3,1150-1199,4414円,120分,104.9%,677件
4,1200-1249,4638円,119分,105.2%,645件
5,1250-1299,4557円,117分,105.2%,676件
6,1300-1349,5187円,112分,106.2%,623件
7,1350-1399,4614円,110分,105.6%,589件
8,1400-1449,4451円,109分,105.4%,583件
9,1450-1499,5051円,106分,106.3%,598件
10,1500-1549,5428円,102分,107.1%,542件
11,1550-1599,5540円,99分,107.5%,573件
12,1600-1649,5422円,98分,107.4%,544件
13,1650-1699,5149円,93分,107.4%,473件
14,1700-1749,5965円,91分,108.7%,444件
15,1750-1799,6130円,88分,109.3%,459件
16,1800-1849,6715円,84分,110.6%,393件
17,1850-1899,5514円,82分,108.9%,367件
18,1900-1949,7123円,78分,112.1%,357件
19,1950-1999,6118円,75分,110.9%,363件
20,2000-2049,6316円,72分,111.7%,367件
21,2050-2099,6733円,67分,113.4%,353件
22,2100-2149,6639円,65分,113.5%,329件
23,2150-2199,6238円,62分,113.4%,321件
24,2200-2249,6966円,58分,116.1%,300件
25,2250-2299,6278円,56分,114.9%,298件
26,2300-2349,7008円,52分,118%,246件
27,2350-2399,6985円,49分,119.1%,286件
28,2400-2449,7833円,46分,122.9%,266件
29,2450-2499,8068円,44分,124.5%,263件
30,2500-2549,8334円,44分,125.4%,309件
31,2550-2599,8363円,43分,126.1%,252件
32,2600-2649,9292円,40分,131.2%,228件
33,2650-2699,10182円,38分,136.1%,230件
34,2700-2749,10745円,36分,140.1%,221件
35,2750-2799,11449円,33分,146.2%,211件
36,2800-2849,12331円,30分,155.4%,187件
37,2850-2899,13775円,27分,167.6%,191件
38,2900-2949,14559円,24分,181.8%,168件
