,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6661円,126分,107.1%,23件
1,1150-1199,5878円,118分,106.7%,29件
2,1200-1249,8798円,125分,109.4%,28件
3,1250-1299,8072円,119分,109.1%,42件
4,1300-1349,8071円,108分,110%,38件
5,1350-1399,7308円,114分,108.6%,42件
6,1400-1449,6527円,104分,108.3%,51件
7,1450-1499,8229円,100分,111%,64件
8,1500-1549,8733円,103分,111.3%,43件
9,1550-1599,7992円,101分,110.5%,49件
10,1600-1649,5888円,95分,108.3%,50件
11,1650-1699,6855円,91分,110.1%,52件
12,1700-1749,7991円,89分,111.9%,61件
13,1750-1799,8056円,85分,112.6%,49件
14,1800-1849,5724円,83分,109.2%,58件
15,1850-1899,7664円,79分,112.9%,61件
16,1900-1949,6694円,72分,112.4%,42件
17,1950-1999,8041円,71分,115.2%,62件
18,2000-2049,8924円,71分,116.7%,62件
19,2050-2099,5825円,65分,112%,54件
20,2100-2149,8354円,62分,118.1%,67件
21,2150-2199,7317円,62分,115.6%,67件
22,2200-2249,6588円,54分,116.2%,61件
23,2250-2299,7903円,50分,121%,57件
24,2300-2349,8028円,50分,121.4%,58件
25,2350-2399,7095円,47分,120.3%,58件
26,2400-2449,8710円,43分,126.9%,40件
27,2450-2499,7024円,46分,120.3%,41件
28,2500-2549,7665円,45分,122.9%,47件
29,2550-2599,10282円,38分,135.7%,39件
30,2600-2649,10754円,33分,143.9%,25件
31,2650-2699,11009円,33分,144.2%,30件
32,2700-2749,10226円,35分,139.1%,29件
33,2750-2799,11488円,32分,148.6%,36件
34,2800-2849,11932円,30分,152.5%,35件
35,2850-2899,13627円,25分,171.5%,28件
36,2900-2949,14119円,22分,184.2%,18件
