,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4647円,128分,104.8%,1144件
1,1050-1099,5011円,123分,105.4%,1355件
2,1100-1149,5102円,121分,105.6%,1351件
3,1150-1199,5364円,119分,106%,1294件
4,1200-1249,5926円,118分,106.7%,1247件
5,1250-1299,6247円,117分,107.1%,1223件
6,1300-1349,5584円,114分,106.5%,1209件
7,1350-1399,5643円,110分,106.8%,1112件
8,1400-1449,5804円,107分,107.3%,1061件
9,1450-1499,6246円,105分,107.9%,998件
10,1500-1549,5588円,102分,107.3%,1018件
11,1550-1599,6334円,100分,108.5%,1023件
12,1600-1649,6063円,96分,108.4%,1003件
13,1650-1699,6357円,93分,109.1%,943件
14,1700-1749,6457円,91分,109.5%,864件
15,1750-1799,6749円,89分,110.1%,913件
16,1800-1849,7050円,85分,111.1%,863件
17,1850-1899,6725円,82分,111%,847件
18,1900-1949,7235円,80分,112.1%,867件
19,1950-1999,7195円,77分,112.5%,846件
20,2000-2049,7756円,73分,114.1%,772件
21,2050-2099,7591円,68分,114.9%,802件
22,2100-2149,7255円,64分,115.2%,787件
23,2150-2199,7133円,58分,116.3%,723件
24,2200-2249,7747円,56分,118.6%,719件
25,2250-2299,7818円,53分,119.8%,712件
26,2300-2349,7629円,49分,120.7%,678件
27,2350-2399,7748円,47分,122.1%,694件
28,2400-2449,8350円,44分,125.2%,652件
29,2450-2499,8484円,43分,126.4%,636件
30,2500-2549,8620円,43分,127%,613件
31,2550-2599,9267円,41分,130%,567件
32,2600-2649,9988円,38分,134.8%,609件
33,2650-2699,10123円,37分,136.3%,555件
34,2700-2749,10585円,34分,141.1%,575件
35,2750-2799,11428円,33分,146.6%,522件
36,2800-2849,11112円,33分,144.7%,461件
