,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6947円,132分,107%,72件
1,850-899,6428円,122分,107%,88件
2,900-949,4400円,128分,104.6%,123件
3,950-999,5802円,130分,106%,123件
4,1000-1049,5645円,126分,106%,125件
5,1050-1099,5209円,126分,105.5%,149件
6,1100-1149,4420円,126分,104.7%,154件
7,1150-1199,6510円,123分,107%,164件
8,1200-1249,7466円,116分,108.6%,171件
9,1250-1299,5408円,117分,106.2%,176件
10,1300-1349,5090円,113分,106%,223件
11,1350-1399,6976円,108分,108.6%,200件
12,1400-1449,7072円,112分,108.4%,206件
13,1450-1499,7101円,103分,109.2%,197件
14,1500-1549,7620円,96分,110.6%,208件
15,1550-1599,7578円,97分,110.4%,188件
16,1600-1649,7605円,99分,110.3%,190件
17,1650-1699,7332円,92分,110.7%,166件
18,1700-1749,6626円,88分,110%,158件
19,1750-1799,7323円,90分,110.9%,166件
20,1800-1849,7177円,81分,111.8%,152件
21,1850-1899,7577円,81分,112.5%,146件
22,1900-1949,7635円,76分,113.3%,160件
23,1950-1999,7423円,75分,113.2%,144件
24,2000-2049,8384円,70分,116%,123件
25,2050-2099,9147円,71分,117.3%,137件
26,2100-2149,8015円,64分,116.6%,119件
27,2150-2199,9951円,57分,123.1%,102件
28,2200-2249,7427円,57分,117.3%,94件
29,2250-2299,8178円,51分,121.4%,80件
30,2300-2349,7343円,47分,120.6%,109件
31,2350-2399,9304円,42分,129.3%,119件
32,2400-2449,9578円,40分,132.2%,91件
33,2450-2499,9669円,42分,130.5%,85件
34,2500-2549,9489円,43分,129.7%,77件
35,2550-2599,10947円,38分,138.4%,86件
36,2600-2649,10247円,38分,136.1%,80件
37,2650-2699,11220円,36分,141.1%,72件
38,2700-2749,11244円,35分,143.1%,75件
39,2750-2799,11909円,32分,149.9%,71件
40,2800-2849,11970円,29分,155.3%,67件
41,2850-2899,13864円,27分,168.9%,86件
42,2900-2949,14509円,22分,187.7%,63件
