,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1677円,161分,98.6%,3958件
1,200-249,-1713円,161分,98.6%,5030件
2,250-299,-1698円,160分,98.6%,4444件
3,300-349,-1251円,156分,98.9%,4200件
4,350-399,-1089円,155分,99.1%,3705件
5,400-449,-1039円,153分,99.1%,3363件
6,450-499,-828円,152分,99.3%,3154件
7,500-549,-493円,148分,99.6%,3037件
8,550-599,-757円,147分,99.3%,2669件
9,600-649,-363円,145分,99.7%,2600件
10,650-699,211円,141分,100.2%,2447件
11,700-749,457円,140分,100.4%,2316件
12,750-799,236円,137分,100.2%,4201件
13,800-849,352円,136分,100.3%,2416件
14,850-899,264円,134分,100.3%,2444件
15,900-949,527円,132分,100.5%,2042件
16,950-999,938円,129分,101%,1885件
17,1000-1049,983円,126分,101%,1837件
18,1050-1099,694円,125分,100.7%,1777件
19,1100-1149,862円,122分,100.9%,1672件
20,1150-1199,1488円,119分,101.7%,1710件
21,1200-1249,2155円,117分,102.5%,1539件
22,1250-1299,1579円,115分,101.8%,1573件
23,1300-1349,2194円,111分,102.6%,1592件
24,1350-1399,1687円,109分,102.1%,1507件
25,1400-1449,2103円,107分,102.6%,1543件
26,1450-1499,2771円,103分,103.6%,1458件
27,1500-1549,2791円,101分,103.7%,1454件
28,1550-1599,2993円,98分,104.1%,1335件
29,1600-1649,3087円,95分,104.3%,1347件
30,1650-1699,3392円,94分,104.8%,1269件
31,1700-1749,2953円,90分,104.4%,1261件
32,1750-1799,3478円,87分,105.3%,1192件
33,1800-1849,3730円,83分,106%,1204件
34,1850-1899,3675円,80分,106.1%,1177件
35,1900-1949,3896円,77分,106.7%,1119件
36,1950-1999,3875円,72分,107.1%,1143件
37,2000-2049,4368円,71分,108.3%,1100件
38,2050-2099,4311円,68分,108.5%,1087件
39,2100-2149,4923円,65分,110.2%,1076件
40,2150-2199,4897円,62分,110.6%,988件
41,2200-2249,4735円,58分,110.9%,970件
42,2250-2299,5229円,56分,112.5%,960件
43,2300-2349,5685円,51分,115%,968件
44,2350-2399,5855円,49分,116.1%,885件
45,2400-2449,6035円,46分,117.6%,938件
46,2450-2499,6697円,44分,120.2%,844件
47,2500-2549,7082円,43分,121.8%,826件
48,2550-2599,7564円,41分,124.4%,786件
49,2600-2649,8136円,40分,127.2%,700件
50,2650-2699,8843円,37分,131.9%,584件
51,2700-2749,9514円,35分,136.7%,514件
52,2750-2799,10189円,31分,143.2%,397件
53,2800-2849,11233円,29分,152.1%,300件
54,2850-2899,12150円,25分,163.9%,266件
55,2900-2949,13217円,23分,176.9%,182件
