,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6344円,104分,108.1%,938件
1,1550-1599,6265円,101分,108.2%,960件
2,1600-1649,6344円,99分,108.5%,961件
3,1650-1699,5826円,94分,108.2%,886件
4,1700-1749,6285円,92分,109.1%,920件
5,1750-1799,6671円,88分,110.1%,852件
6,1800-1849,7035円,85分,111.1%,840件
7,1850-1899,6508円,80分,110.8%,833件
8,1900-1949,6573円,79分,111.1%,743件
9,1950-1999,6456円,75分,111.4%,773件
10,2000-2049,6492円,74分,111.7%,725件
11,2050-2099,6859円,70分,113.1%,715件
12,2100-2149,7686円,66分,115.6%,690件
13,2150-2199,7255円,63分,115.3%,708件
14,2200-2249,7102円,60分,115.9%,610件
15,2250-2299,7054円,57分,116.6%,610件
16,2300-2349,7256円,53分,118.3%,579件
17,2350-2399,7484円,49分,120.3%,565件
18,2400-2449,7740円,47分,122.1%,563件
19,2450-2499,8223円,46分,123.8%,545件
20,2500-2549,9073円,44分,127.6%,592件
21,2550-2599,9507円,42分,130.4%,532件
22,2600-2649,9798円,40分,132.7%,552件
23,2650-2699,10708円,38分,137.6%,488件
24,2700-2749,11061円,36分,140.4%,464件
25,2750-2799,11928円,33分,147.8%,427件
26,2800-2849,12662円,31分,154.8%,381件
27,2850-2899,13927円,27分,167.6%,337件
28,2900-2949,14605円,24分,180.3%,264件
