,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3492円,133分,103.5%,189件
1,950-999,3917円,132分,104%,193件
2,1000-1049,4995円,126分,105.3%,260件
3,1050-1099,4458円,125分,104.8%,229件
4,1100-1149,4621円,124分,105%,283件
5,1150-1199,4684円,124分,105%,267件
6,1200-1249,4704円,117分,105.3%,305件
7,1250-1299,3768円,117分,104.3%,323件
8,1300-1349,4593円,115分,105.3%,312件
9,1350-1399,4933円,111分,105.9%,265件
10,1400-1449,4346円,113分,105.1%,278件
11,1450-1499,4957円,104分,106.3%,293件
12,1500-1549,4506円,104分,105.7%,286件
13,1550-1599,5720円,98分,107.8%,285件
14,1600-1649,4687円,95分,106.6%,275件
15,1650-1699,6564円,92分,109.5%,276件
16,1700-1749,6727円,91分,109.8%,296件
17,1750-1799,5937円,87分,109.1%,246件
18,1800-1849,5962円,84分,109.4%,252件
19,1850-1899,6312円,80分,110.5%,230件
20,1900-1949,6356円,75分,111.2%,230件
21,1950-1999,7392円,73分,113.4%,208件
22,2000-2049,6939円,71分,113%,201件
23,2050-2099,6943円,65分,114.2%,187件
24,2100-2149,7132円,65分,114.7%,185件
25,2150-2199,7530円,60分,116.7%,185件
26,2200-2249,6468円,59分,114.5%,175件
27,2250-2299,4869円,59分,110.9%,160件
28,2300-2349,7118円,50分,119%,155件
29,2350-2399,7024円,48分,119.3%,152件
30,2400-2449,7438円,46分,121.7%,152件
31,2450-2499,7829円,45分,123%,153件
32,2500-2549,8028円,43分,124.8%,127件
33,2550-2599,8264円,41分,126.9%,147件
34,2600-2649,8727円,41分,128.2%,121件
35,2650-2699,10062円,36分,136.9%,127件
36,2700-2749,10874円,35分,141.5%,100件
37,2750-2799,11376円,33分,146.3%,119件
38,2800-2849,11934円,32分,149.6%,104件
39,2850-2899,13363円,27分,166.7%,100件
40,2900-2949,14792円,23分,184.7%,91件
