,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5597円,102分,107.3%,2757件
1,1550-1599,5650円,100分,107.6%,2703件
2,1600-1649,5866円,97分,108.1%,2702件
3,1650-1699,5811円,94分,108.3%,2601件
4,1700-1749,6047円,91分,108.8%,2467件
5,1750-1799,5718円,88分,108.6%,2518件
6,1800-1849,6121円,84分,109.7%,2481件
7,1850-1899,5641円,81分,109.3%,2235件
8,1900-1949,6415円,78分,111%,2334件
9,1950-1999,6591円,75分,111.7%,2223件
10,2000-2049,6371円,72分,111.8%,2159件
11,2050-2099,6353円,69分,112.3%,2119件
12,2100-2149,6459円,66分,113.1%,2076件
13,2150-2199,6484円,62分,113.9%,1990件
14,2200-2249,6690円,59分,115.1%,1918件
15,2250-2299,7296円,55分,117.8%,1923件
16,2300-2349,7048円,53分,117.9%,1866件
17,2350-2399,7322円,49分,120%,1784件
18,2400-2449,7666円,46分,122%,1814件
19,2450-2499,8122円,45分,123.9%,1732件
20,2500-2549,7943円,45分,123.5%,1450件
