,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3721円,142分,103.5%,8824件
1,600-649,4024円,140分,103.8%,2862件
2,650-699,4554円,138分,104.4%,1506件
3,700-749,4254円,136分,104.2%,1019件
4,750-799,4643円,134分,104.6%,850件
5,800-849,4713円,133分,104.7%,715件
6,850-899,4989円,130分,105.1%,679件
7,900-949,5324円,126分,105.7%,662件
8,950-999,4971円,126分,105.3%,670件
9,1000-1049,5502円,123分,105.9%,605件
10,1050-1099,5265円,121分,105.8%,600件
11,1100-1149,5801円,121分,106.4%,661件
12,1150-1199,6220円,119分,107%,632件
13,1200-1249,5488円,115分,106.4%,572件
14,1250-1299,5713円,111分,106.9%,677件
15,1300-1349,5723円,108分,107.1%,614件
16,1350-1399,6388円,106分,108.1%,621件
17,1400-1449,7534円,102分,109.8%,613件
18,1450-1499,7379円,102分,109.6%,584件
19,1500-1549,7224円,101分,109.5%,595件
20,1550-1599,6993円,95分,109.8%,577件
21,1600-1649,6626円,91分,109.7%,494件
22,1650-1699,7676円,91分,111.3%,497件
23,1700-1749,6796円,87分,110.4%,500件
24,1750-1799,7907円,84分,112.5%,488件
25,1800-1849,7319円,82分,111.9%,509件
26,1850-1899,7836円,79分,113.2%,442件
27,1900-1949,8436円,76分,114.8%,426件
28,1950-1999,8510円,74分,115.4%,448件
29,2000-2049,8590円,71分,116%,421件
30,2050-2099,8307円,67分,116.5%,408件
31,2100-2149,9204円,65分,118.9%,440件
32,2150-2199,9194円,61分,119.9%,407件
33,2200-2249,9427円,58分,121.7%,373件
34,2250-2299,9364円,50分,124.9%,367件
35,2300-2349,9232円,44分,128%,369件
36,2350-2399,9341円,40分,131.4%,357件
37,2400-2449,9959円,39分,134.2%,327件
38,2450-2499,9828円,38分,134.7%,352件
39,2500-2549,9744円,37分,135%,344件
40,2550-2599,10467円,35分,139.5%,348件
41,2600-2649,11169円,33分,144.6%,306件
42,2650-2699,11263円,33分,145.6%,302件
43,2700-2749,11574円,31分,149.5%,311件
44,2750-2799,12098円,30分,153.8%,285件
45,2800-2849,13150円,27分,165.3%,305件
46,2850-2899,13203円,25分,171%,279件
47,2900-2949,13373円,22分,181.2%,227件
