,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-897円,159分,99.2%,3691件
1,350-399,-289円,155分,99.8%,3484件
2,400-449,-216円,154分,99.8%,3070件
3,450-499,-139円,152分,99.9%,2818件
4,500-549,43円,151分,100%,2639件
5,550-599,478円,146分,100.4%,2510件
6,600-649,54円,146分,100%,2204件
7,650-699,439円,144分,100.4%,2147件
8,700-749,1026円,140分,101%,2020件
9,750-799,1272円,139分,101.2%,1906件
10,800-849,1027円,135分,101%,3452件
11,850-899,1105円,135分,101.1%,1960件
12,900-949,1100円,132分,101.1%,2026件
13,950-999,1412円,130分,101.4%,1730件
14,1000-1049,1669円,128分,101.7%,1550件
15,1050-1099,1914円,124分,102.1%,1536件
16,1100-1149,1421円,124分,101.5%,1487件
17,1150-1199,1521円,121分,101.7%,1361件
18,1200-1249,2316円,117分,102.6%,1414件
19,1250-1299,2844円,115分,103.3%,1270件
20,1300-1349,2459円,113分,102.9%,1304件
21,1350-1399,2621円,109分,103.2%,1291件
22,1400-1449,2620円,107分,103.3%,1262件
23,1450-1499,2675円,104分,103.4%,1265件
24,1500-1549,3500円,101分,104.6%,1203件
25,1550-1599,3565円,98分,104.9%,1196件
26,1600-1649,3756円,96分,105.2%,1086件
27,1650-1699,3793円,93分,105.5%,1111件
28,1700-1749,3927円,91分,105.7%,1040件
29,1750-1799,3618円,87分,105.5%,1045件
30,1800-1849,4082円,84分,106.5%,973件
31,1850-1899,4451円,81分,107.4%,1013件
32,1900-1949,4336円,77分,107.5%,963件
33,1950-1999,4656円,74分,108.4%,934件
34,2000-2049,4500円,69分,108.7%,952件
35,2050-2099,4898円,67分,109.7%,892件
36,2100-2149,4932円,65分,110.1%,895件
37,2150-2199,5460円,61分,111.8%,909件
38,2200-2249,5501円,58分,112.7%,800件
39,2250-2299,5150円,54分,112.6%,799件
40,2300-2349,5753円,52分,114.8%,786件
41,2350-2399,6276円,48分,117.5%,791件
42,2400-2449,6679円,46分,119.2%,730件
43,2450-2499,6495円,45分,119.3%,755件
44,2500-2549,7448円,43分,123.3%,696件
45,2550-2599,7921円,42分,125.3%,679件
46,2600-2649,8304円,40分,127.9%,634件
47,2650-2699,8880円,38分,131.1%,574件
48,2700-2749,9797円,35分,137.6%,479件
49,2750-2799,10539円,32分,144.1%,412件
50,2800-2849,11110円,29分,151.4%,329件
51,2850-2899,12450円,26分,163.8%,242件
52,2900-2949,13328円,22分,180%,188件
