,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2970円,134分,103%,2026件
1,950-999,3253円,132分,103.3%,1730件
2,1000-1049,3503円,130分,103.6%,1550件
3,1050-1099,3698円,126分,103.9%,1536件
4,1100-1149,3168円,125分,103.4%,1487件
5,1150-1199,3229円,122分,103.5%,1361件
6,1200-1249,3996円,118分,104.5%,1414件
7,1250-1299,4526円,117分,105.2%,1270件
8,1300-1349,4098円,115分,104.8%,1304件
9,1350-1399,4198円,111分,105.1%,1291件
10,1400-1449,4166円,108分,105.1%,1262件
11,1450-1499,4183円,106分,105.3%,1265件
12,1500-1549,4993円,102分,106.5%,1203件
13,1550-1599,5010円,99分,106.7%,1196件
14,1600-1649,5185円,97分,107.1%,1086件
15,1650-1699,5171円,94分,107.4%,1111件
16,1700-1749,5291円,93分,107.6%,1040件
17,1750-1799,4906円,89分,107.4%,1045件
18,1800-1849,5342円,85分,108.4%,973件
19,1850-1899,5667円,82分,109.3%,1013件
20,1900-1949,5481円,78分,109.4%,963件
21,1950-1999,5773円,75分,110.3%,934件
22,2000-2049,5539円,70分,110.5%,952件
23,2050-2099,5912円,68分,111.6%,892件
24,2100-2149,5917円,66分,112%,895件
25,2150-2199,6411円,62分,113.7%,909件
26,2200-2249,6410円,59分,114.6%,800件
27,2250-2299,5986円,55分,114.5%,799件
28,2300-2349,6555円,52分,116.7%,786件
29,2350-2399,7046円,48分,119.4%,791件
30,2400-2449,7442円,47分,121%,730件
31,2450-2499,7258円,46分,121.3%,755件
32,2500-2549,8211円,43分,125.2%,696件
33,2550-2599,8684円,42分,127.3%,679件
34,2600-2649,9067円,40分,130%,634件
35,2650-2699,9643円,39分,133.2%,574件
36,2700-2749,10559円,35分,139.8%,479件
37,2750-2799,11302円,33分,146.3%,412件
38,2800-2849,11873円,30分,153.6%,329件
39,2850-2899,13213円,27分,166%,242件
40,2900-2949,14091円,23分,182%,188件
