,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6277円,104分,108%,1192件
1,1550-1599,6370円,102分,108.3%,1206件
2,1600-1649,6099円,97分,108.4%,1112件
3,1650-1699,6506円,93分,109.3%,1160件
4,1700-1749,6593円,91分,109.7%,1045件
5,1750-1799,7228円,88分,111%,1053件
6,1800-1849,6451円,84分,110.3%,1044件
7,1850-1899,6719円,82分,110.9%,949件
8,1900-1949,6649円,78分,111.4%,984件
9,1950-1999,6643円,77分,111.5%,939件
10,2000-2049,7081円,73分,113%,909件
11,2050-2099,7598円,69分,114.6%,850件
12,2100-2149,7304円,66分,114.7%,886件
13,2150-2199,7618円,63分,116.1%,791件
14,2200-2249,7121円,60分,115.8%,773件
15,2250-2299,7385円,56分,117.5%,717件
16,2300-2349,7780円,51分,120.2%,733件
17,2350-2399,7571円,49分,120.7%,717件
18,2400-2449,7888円,47分,122.2%,676件
19,2450-2499,8766円,45分,126%,734件
20,2500-2549,9252円,43分,128.7%,688件
21,2550-2599,9167円,42分,129.2%,676件
22,2600-2649,10047円,40分,133.6%,600件
23,2650-2699,10507円,38分,136.8%,592件
24,2700-2749,11288円,35分,142.5%,530件
25,2750-2799,11916円,34分,147.3%,482件
26,2800-2849,12932円,30分,156.8%,420件
27,2850-2899,13644円,27分,167.4%,364件
28,2900-2949,14581円,24分,179.8%,278件
