,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2009円,140分,101.9%,42件
1,750-799,3717円,137分,103.6%,56件
2,800-849,2898円,131分,103%,82件
3,850-899,4183円,134分,104.2%,75件
4,900-949,2773円,127分,102.9%,83件
5,950-999,3491円,134分,103.5%,91件
6,1000-1049,2587円,128分,102.7%,111件
7,1050-1099,2995円,125分,103.2%,99件
8,1100-1149,3888円,121分,104.3%,119件
9,1150-1199,4680円,115分,105.4%,145件
10,1200-1249,3452円,118分,103.9%,128件
11,1250-1299,4397円,117分,105%,160件
12,1300-1349,4301円,116分,105%,148件
13,1350-1399,4233円,107分,105.3%,163件
14,1400-1449,3669円,110分,104.5%,193件
15,1450-1499,4536円,106分,105.7%,180件
16,1500-1549,4769円,102分,106.2%,150件
17,1550-1599,4161円,103分,105.4%,158件
18,1600-1649,4998円,95分,107%,157件
19,1650-1699,4925円,95分,106.9%,178件
20,1700-1749,6557円,87分,110%,181件
21,1750-1799,3844円,88分,105.8%,156件
22,1800-1849,7153円,81分,111.7%,164件
23,1850-1899,6576円,80分,111%,156件
24,1900-1949,5783円,77分,110%,131件
25,1950-1999,5532円,73分,110.1%,137件
26,2000-2049,6214円,67分,112.3%,127件
27,2050-2099,7126円,65分,114.7%,139件
28,2100-2149,6997円,63分,114.8%,102件
29,2150-2199,7963円,59分,118%,112件
30,2200-2249,6934円,52分,117.7%,94件
31,2250-2299,7546円,53分,119.1%,100件
32,2300-2349,6560円,48分,118.1%,96件
33,2350-2399,7318円,46分,121.4%,104件
34,2400-2449,6250円,49分,116.9%,94件
35,2450-2499,8227円,42分,126.1%,87件
36,2500-2549,8288円,42分,126.4%,92件
37,2550-2599,8393円,40分,127.7%,90件
38,2600-2649,8519円,40分,128.6%,85件
39,2650-2699,9719円,34分,137.6%,69件
40,2700-2749,9605円,34分,137.6%,86件
41,2750-2799,10727円,33分,143.4%,75件
42,2800-2849,11985円,28分,156.4%,71件
43,2850-2899,12517円,26分,164.8%,52件
44,2900-2949,13990円,23分,180.6%,63件
