,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,9201円,104分,111.8%,74件
1,1500-1549,8871円,107分,111.1%,71件
2,1550-1599,7766円,100分,110.4%,83件
3,1600-1649,7988円,100分,110.7%,91件
4,1650-1699,8618円,91分,112.7%,84件
5,1700-1749,9294円,90分,113.8%,74件
6,1750-1799,7980円,93分,111.5%,82件
7,1800-1849,9294円,82分,115.1%,75件
8,1850-1899,8964円,85分,114%,82件
9,1900-1949,10211円,78分,117.4%,85件
10,1950-1999,8014円,75分,114.2%,75件
11,2000-2049,9640円,68分,118.9%,67件
12,2050-2099,10983円,70分,120.8%,83件
13,2100-2149,9477円,64分,119.8%,61件
14,2150-2199,7063円,62分,115.2%,62件
15,2200-2249,9115円,54分,122.4%,59件
16,2250-2299,11270円,47分,131.8%,67件
17,2300-2349,8705円,48分,124.4%,43件
18,2350-2399,10274円,42分,132.3%,48件
19,2400-2449,10334円,38分,136.3%,41件
20,2450-2499,9681円,43分,129.9%,38件
21,2500-2549,10258円,39分,135.4%,50件
22,2550-2599,11385円,38分,140.5%,53件
23,2600-2649,11481円,36分,141.9%,51件
24,2650-2699,11112円,39分,138.2%,39件
25,2700-2749,11688円,35分,144.6%,40件
26,2750-2799,12303円,33分,150.3%,45件
27,2800-2849,12712円,29分,158%,41件
28,2850-2899,13881円,27分,169.3%,28件
29,2900-2949,13920円,22分,184.8%,36件
