,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5378円,114分,106.3%,278件
1,1450-1499,5917円,105分,107.5%,293件
2,1500-1549,5463円,105分,106.9%,286件
3,1550-1599,6652円,99分,109%,285件
4,1600-1649,5548円,96分,107.7%,275件
5,1650-1699,7467円,93分,110.8%,276件
6,1700-1749,7622円,92分,111.1%,296件
7,1750-1799,6767円,87分,110.3%,246件
8,1800-1849,6764円,85分,110.6%,252件
9,1850-1899,7088円,80分,111.7%,230件
10,1900-1949,7090円,76分,112.4%,230件
11,1950-1999,8129円,74分,114.6%,208件
12,2000-2049,7643円,72分,114.2%,201件
13,2050-2099,7597円,66分,115.4%,187件
14,2100-2149,7786円,65分,115.9%,185件
15,2150-2199,8145円,61分,117.9%,185件
16,2200-2249,7052円,60分,115.7%,175件
17,2250-2299,5405円,60分,112%,160件
18,2300-2349,7621円,50分,120.2%,155件
19,2350-2399,7521円,49分,120.5%,152件
20,2400-2449,7918円,46分,122.8%,152件
21,2450-2499,8310円,46分,124.2%,153件
22,2500-2549,8509円,44分,126%,127件
23,2550-2599,8745円,41分,128.2%,147件
24,2600-2649,9208円,42分,129.5%,121件
25,2650-2699,10543円,37分,138.2%,127件
26,2700-2749,11355円,35分,142.8%,100件
27,2750-2799,11857円,33分,147.6%,119件
28,2800-2849,12415円,32分,151%,104件
29,2850-2899,13844円,27分,168%,100件
30,2900-2949,15273円,24分,185.9%,91件
