,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6472円,118分,107.3%,176件
1,1300-1349,6120円,114分,107.2%,223件
2,1350-1399,8004円,109分,109.8%,200件
3,1400-1449,8147円,113分,109.6%,206件
4,1450-1499,8085円,103分,110.4%,197件
5,1500-1549,8555円,97分,111.8%,208件
6,1550-1599,8526円,98分,111.6%,188件
7,1600-1649,8565円,100分,111.5%,190件
8,1650-1699,8225円,92分,111.9%,166件
9,1700-1749,7468円,89分,111.2%,158件
10,1750-1799,8194円,90分,112.1%,166件
11,1800-1849,7964円,82分,112.9%,152件
12,1850-1899,8375円,81分,113.7%,146件
13,1900-1949,8382円,77分,114.5%,160件
14,1950-1999,8158円,75分,114.4%,144件
15,2000-2049,9105円,71分,117.2%,123件
16,2050-2099,9899円,71分,118.5%,137件
17,2100-2149,8663円,65分,117.8%,119件
18,2150-2199,10584円,58分,124.3%,102件
19,2200-2249,7987円,58分,118.4%,94件
20,2250-2299,8701円,51分,122.6%,80件
21,2300-2349,7829円,48分,121.8%,109件
22,2350-2399,9780円,43分,130.5%,119件
23,2400-2449,10043円,40分,133.4%,91件
24,2450-2499,10133円,43分,131.7%,85件
25,2500-2549,9953円,43分,130.8%,77件
26,2550-2599,11412円,38分,139.6%,86件
27,2600-2649,10712円,38分,137.3%,80件
28,2650-2699,11684円,37分,142.3%,72件
29,2700-2749,11709円,35分,144.3%,75件
30,2750-2799,12374円,32分,151.2%,71件
31,2800-2849,12434円,29分,156.6%,67件
32,2850-2899,14329円,27分,170.1%,86件
33,2900-2949,14973円,22分,188.9%,63件
