,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4176円,135分,104.1%,50件
1,900-949,5771円,127分,106.1%,47件
2,950-999,5250円,112分,106.2%,57件
3,1000-1049,3120円,122分,103.4%,87件
4,1050-1099,3933円,121分,104.3%,79件
5,1100-1149,5266円,119分,105.9%,83件
6,1150-1199,4849円,114分,105.7%,102件
7,1200-1249,3068円,119分,103.4%,103件
8,1250-1299,5783円,115分,106.7%,111件
9,1300-1349,6904円,109分,108.4%,125件
10,1350-1399,5129円,108分,106.3%,124件
11,1400-1449,3719円,105分,104.7%,150件
12,1450-1499,6332円,100分,108.4%,139件
13,1500-1549,6227円,104分,108%,151件
14,1550-1599,6365円,94分,109%,149件
15,1600-1649,7514円,88分,111.4%,155件
16,1650-1699,6995円,89分,110.5%,128件
17,1700-1749,7235円,89分,110.8%,131件
18,1750-1799,7579円,82分,112.3%,118件
19,1800-1849,6463円,81分,110.7%,126件
20,1850-1899,6924円,82分,111.3%,107件
21,1900-1949,6908円,71分,113%,105件
22,1950-1999,7333円,72分,113.5%,99件
23,2000-2049,7231円,69分,113.9%,111件
24,2050-2099,7746円,65分,116%,95件
25,2100-2149,9535円,60分,121.4%,79件
26,2150-2199,9463円,62分,120.4%,92件
27,2200-2249,8369円,56分,120%,76件
28,2250-2299,10686円,49分,129.3%,63件
29,2300-2349,7651円,48分,121.1%,62件
30,2350-2399,7686円,43分,123.8%,53件
31,2400-2449,7679円,41分,125.2%,73件
32,2450-2499,10281円,34分,140.2%,74件
33,2500-2549,10070円,34分,139.3%,67件
34,2550-2599,9804円,38分,134.2%,58件
35,2600-2649,9920円,38分,135.2%,50件
36,2650-2699,11627円,33分,147.2%,55件
37,2700-2749,10971円,32分,146.4%,56件
38,2750-2799,12463円,30分,155.5%,47件
39,2800-2849,12259円,27分,159.7%,57件
40,2850-2899,12659円,24分,170.1%,49件
41,2900-2949,12535円,22分,175.7%,36件
