,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3875円,139分,103.7%,1216件
1,700-749,4003円,138分,103.9%,1054件
2,750-799,3734円,139分,103.6%,937件
3,800-849,3707円,136分,103.6%,918件
4,850-899,4196円,132分,104.2%,865件
5,900-949,3733円,134分,103.7%,775件
6,950-999,4646円,129分,104.8%,733件
7,1000-1049,4674円,125分,105%,644件
8,1050-1099,5183円,124分,105.6%,649件
9,1100-1149,4810円,121分,105.3%,1166件
10,1150-1199,4672円,118分,105.3%,645件
11,1200-1249,5264円,115分,106.1%,687件
12,1250-1299,5351円,113分,106.3%,625件
13,1300-1349,5444円,111分,106.5%,542件
14,1350-1399,4719円,110分,105.7%,516件
15,1400-1449,5704円,106分,107.2%,532件
16,1450-1499,5323円,105分,106.8%,461件
17,1500-1549,6113円,100分,108.2%,448件
18,1550-1599,6336円,98分,108.6%,423件
19,1600-1649,6013円,96分,108.3%,442件
20,1650-1699,6621円,92分,109.5%,479件
21,1700-1749,6675円,88分,110.1%,439件
22,1750-1799,6121円,88分,109.3%,429件
23,1800-1849,7249円,83分,111.6%,405件
24,1850-1899,7650円,80分,112.7%,383件
25,1900-1949,7042円,79分,111.9%,347件
26,1950-1999,8067円,75分,114.3%,396件
27,2000-2049,8467円,72分,115.6%,360件
28,2050-2099,7538円,67分,114.9%,348件
29,2100-2149,7835円,62分,116.7%,313件
30,2150-2199,8092円,58分,118.5%,321件
31,2200-2249,8765円,53分,122.2%,337件
32,2250-2299,8444円,51分,122.1%,307件
33,2300-2349,8129円,46分,123.4%,340件
34,2350-2399,8298円,45分,124.7%,299件
35,2400-2449,8283円,44分,124.9%,293件
36,2450-2499,9414円,41分,130.5%,311件
37,2500-2549,9044円,41分,129.4%,262件
38,2550-2599,9523円,39分,132.4%,290件
39,2600-2649,9937円,38分,134.9%,251件
40,2650-2699,10450円,36分,139%,240件
41,2700-2749,10967円,35分,141.9%,226件
42,2750-2799,11254円,32分,146.8%,250件
43,2800-2849,11852円,29分,154.5%,204件
44,2850-2899,13303円,26分,167.3%,219件
45,2900-2949,13743円,23分,180%,184件
