,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3454円,126分,103.6%,25件
1,1100-1149,3589円,119分,104%,34件
2,1150-1199,5674円,128分,105.9%,29件
3,1200-1249,5604円,120分,106.2%,54件
4,1250-1299,6023円,108分,107.4%,48件
5,1300-1349,5008円,113分,105.9%,48件
6,1350-1399,3954円,106分,105%,54件
7,1400-1449,6332円,103分,108.2%,75件
8,1450-1499,7038円,101分,109.3%,62件
9,1500-1549,5500円,103分,107.1%,61件
10,1550-1599,4355円,93分,106.2%,64件
11,1600-1649,5002円,92分,107.3%,59件
12,1650-1699,6092円,93分,108.7%,72件
13,1700-1749,6422円,89分,109.6%,56件
14,1750-1799,4834円,83分,107.8%,73件
15,1800-1849,5499円,83分,108.9%,67件
16,1850-1899,6092円,75分,110.8%,58件
17,1900-1949,6382円,73分,111.7%,77件
18,1950-1999,7178円,74分,113%,79件
19,2000-2049,5055円,67分,110%,64件
20,2050-2099,7082円,65分,114.5%,81件
21,2100-2149,6307円,65分,112.9%,82件
22,2150-2199,5197円,58分,111.9%,69件
23,2200-2249,6792円,54分,116.7%,69件
24,2250-2299,6501円,55分,115.9%,67件
25,2300-2349,6431円,49分,117.4%,73件
26,2350-2399,7287円,45分,121.6%,48件
27,2400-2449,5771円,46分,116.6%,50件
28,2450-2499,5863円,47分,116.7%,54件
29,2500-2549,7983円,40分,126.6%,48件
30,2550-2599,9291円,35分,135.2%,29件
31,2600-2649,9590円,36分,135.9%,42件
32,2650-2699,8798円,35分,133.2%,36件
33,2700-2749,9720円,34分,138.1%,41件
34,2750-2799,10269円,33分,141.2%,48件
35,2800-2849,12108円,28分,157.9%,34件
36,2850-2899,12801円,26分,166.8%,25件
37,2900-2949,14006円,23分,179.7%,40件
