,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4089円,133分,104.1%,358件
1,950-999,4698円,130分,104.8%,360件
2,1000-1049,3862円,127分,104.1%,435件
3,1050-1099,4923円,126分,105.2%,425件
4,1100-1149,3799円,124分,104.1%,421件
5,1150-1199,3907円,121分,104.3%,479件
6,1200-1249,4647円,120分,105.2%,470件
7,1250-1299,4774円,116分,105.5%,402件
8,1300-1349,4054円,117分,104.6%,425件
9,1350-1399,4718円,109分,105.8%,436件
10,1400-1449,4426円,109分,105.4%,447件
11,1450-1499,5057円,104分,106.5%,413件
12,1500-1549,4966円,102分,106.5%,433件
13,1550-1599,5660円,100分,107.6%,411件
14,1600-1649,6018円,98分,108.2%,446件
15,1650-1699,5538円,93分,107.9%,384件
16,1700-1749,5297円,91分,107.8%,383件
17,1750-1799,5888円,86分,109.1%,335件
18,1800-1849,6100円,81分,110.1%,339件
19,1850-1899,6853円,81分,111.3%,320件
20,1900-1949,6869円,78分,111.8%,316件
21,1950-1999,6352円,73分,111.6%,283件
22,2000-2049,7145円,71分,113.4%,276件
23,2050-2099,7206円,68分,114.2%,276件
24,2100-2149,6207円,66分,112.6%,265件
25,2150-2199,5734円,65分,111.8%,263件
26,2200-2249,6924円,57分,116.2%,226件
27,2250-2299,6862円,55分,116.6%,226件
28,2300-2349,6967円,52分,118%,224件
29,2350-2399,7123円,48分,119.6%,229件
30,2400-2449,7911円,44分,124%,204件
31,2450-2499,7026円,45分,120.7%,216件
32,2500-2549,7755円,44分,123.6%,174件
33,2550-2599,9243円,40分,131%,199件
34,2600-2649,9609円,40分,132%,160件
35,2650-2699,10261円,37分,137.2%,201件
36,2700-2749,10429円,37分,138%,157件
37,2750-2799,11636円,33分,147.1%,146件
38,2800-2849,12675円,29分,158.4%,144件
39,2850-2899,13170円,27分,165%,156件
40,2900-2949,14761円,24分,182%,130件
