,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1783円,145分,101.6%,571件
1,650-699,1919円,145分,101.8%,639件
2,700-749,1680円,143分,101.6%,675件
3,750-799,2400円,139分,102.3%,685件
4,800-849,2454円,137分,102.4%,766件
5,850-899,2038円,136分,102%,770件
6,900-949,2186円,135分,102.2%,863件
7,950-999,2775円,129分,102.9%,889件
8,1000-1049,2608円,132分,102.6%,861件
9,1050-1099,2693円,126分,102.9%,861件
10,1100-1149,3108円,122分,103.4%,812件
11,1150-1199,3160円,123分,103.4%,748件
12,1200-1249,3015円,118分,103.4%,802件
13,1250-1299,3717円,115分,104.3%,745件
14,1300-1349,3493円,112分,104.2%,725件
15,1350-1399,2971円,111分,103.6%,688件
16,1400-1449,3565円,108分,104.4%,685件
17,1450-1499,4057円,104分,105.2%,651件
18,1500-1549,4253円,101分,105.6%,693件
19,1550-1599,4322円,100分,105.7%,640件
20,1600-1649,4207円,95分,105.9%,589件
21,1650-1699,4738円,93分,106.8%,537件
22,1700-1749,5107円,91分,107.5%,546件
23,1750-1799,5611円,86分,108.7%,474件
24,1800-1849,4516円,85分,107.1%,446件
25,1850-1899,6041円,81分,109.9%,429件
26,1900-1949,4994円,78分,108.6%,426件
27,1950-1999,5336円,74分,109.6%,436件
28,2000-2049,5794円,70分,111.1%,426件
29,2050-2099,5694円,68分,111.2%,396件
30,2100-2149,5347円,65分,111%,376件
31,2150-2199,6277円,60分,113.9%,363件
32,2200-2249,5563円,59分,112.5%,355件
33,2250-2299,6674円,55分,116.2%,312件
34,2300-2349,5735円,52分,114.7%,330件
35,2350-2399,6527円,48分,118.1%,315件
36,2400-2449,7089円,45分,120.8%,318件
37,2450-2499,7301円,45分,121.5%,376件
38,2500-2549,7419円,44分,122.5%,300件
39,2550-2599,8208円,42分,126.3%,274件
40,2600-2649,8993円,40分,130.2%,282件
41,2650-2699,9804円,37分,134.9%,271件
42,2700-2749,10163円,35分,138.6%,249件
43,2750-2799,11085円,32分,146.8%,236件
44,2800-2849,12279円,30分,154.3%,231件
45,2850-2899,13185円,26分,167.1%,238件
46,2900-2949,14218円,23分,182%,187件
